date,drawdown
2011-10-06,-0.16367423670995185
2011-10-07,-0.16324681960054443
2011-10-10,-0.17421178222832912
2011-10-11,-0.17477071974616498
2011-10-12,-0.17978441200212614
2011-10-13,-0.1778787945484791
2011-10-14,-0.18156946146550357
2011-10-17,-0.177287158998645
2011-10-18,-0.1800151247191577
2011-10-19,-0.1791439318248883
2011-10-20,-0.17703741009380858
2011-10-21,-0.18296384293514667
2011-10-24,-0.186053878036473
2011-10-25,-0.1834331519320902
2011-10-26,-0.1841746991982618
2011-10-27,-0.1914240952002172
2011-10-28,-0.191517825324365
2011-10-31,-0.1885846499037257
2011-11-01,-0.18465922384197198
2011-11-02,-0.18647138293930088
2011-11-03,-0.18873121882332478
2011-11-04,-0.1869620153555459
2011-11-07,-0.18688203665096825
2011-11-08,-0.18767549395248162
2011-11-09,-0.18648308280844061
2011-11-10,-0.18682155242256715
2011-11-11,-0.18850537682933322
2011-11-14,-0.18785624679386326
2011-11-15,-0.18739410120980582
2011-11-16,-0.1872194123602644
2011-11-17,-0.18666408278225677
2011-11-18,-0.18622473263987593
2011-11-21,-0.18452074354482073
2011-11-22,-0.18375434304567473
2011-11-23,-0.18220843735874914
2011-11-24,-0.18169056759630942
2011-11-25,-0.18271751191707652
2011-11-28,-0.1882203587332043
2011-11-29,-0.18925713619546503
2011-11-30,-0.19599848004242393
2011-12-01,-0.1950845777560125
2011-12-02,-0.19547905253338038
2011-12-05,-0.1957019937150718
2011-12-06,-0.1950256700886761
2011-12-07,-0.19472672660225432
2011-12-08,-0.19368935465455006
2011-12-09,-0.19368935465455006
2011-12-12,-0.19368935465455006
2011-12-13,-0.19368935465455006
2011-12-14,-0.19368935465455006
2011-12-15,-0.19368935465455006
2011-12-16,-0.19368935465455006
2011-12-19,-0.19368935465455006
2011-12-20,-0.19368935465455006
2011-12-21,-0.19368935465455006
2011-12-22,-0.1937040921564589
2011-12-23,-0.19333369453226845
2011-12-27,-0.1933452343870783
2011-12-28,-0.1933452343870783
2011-12-29,-0.1933452343870783
2011-12-30,-0.1933452343870783
2012-01-02,-0.1933452343870783
2012-01-03,-0.1933452343870783
2012-01-04,-0.1933452343870783
2012-01-05,-0.1933452343870783
2012-01-06,-0.1933452343870783
2012-01-09,-0.1933452343870783
2012-01-10,-0.1933452343870783
2012-01-11,-0.1933452343870783
2012-01-12,-0.1933452343870783
2012-01-13,-0.1933452343870783
2012-01-16,-0.1933452343870783
2012-01-17,-0.1933452343870783
2012-01-18,-0.1933452343870783
2012-01-19,-0.1933452343870783
2012-01-20,-0.1933452343870783
2012-01-23,-0.1933452343870783
2012-01-24,-0.1933452343870783
2012-01-25,-0.1935376226830393
2012-01-26,-0.18241364825733353
2012-01-27,-0.1850380671690145
2012-01-30,-0.1914530174496759
2012-01-31,-0.19008651355719097
2012-02-01,-0.1752515724865833
2012-02-02,-0.17155839936908723
2012-02-03,-0.1610849197661557
2012-02-06,-0.16127441686989086
2012-02-07,-0.16236879586174158
2012-02-08,-0.16293432178224654
2012-02-09,-0.15877220936676928
2012-02-10,-0.1687571314651225
2012-02-13,-0.16427662052527559
2012-02-14,-0.16600223990589524
2012-02-15,-0.1667909115944719
2012-02-16,-0.15929024792873792
2012-02-17,-0.14610888879798012
2012-02-20,-0.1339744400595313
2012-02-21,-0.13824113455821085
2012-02-22,-0.1487299825064171
2012-02-23,-0.14971570841166837
2012-02-24,-0.1411825126504842
2012-02-27,-0.141940654653822
2012-02-28,-0.13490592172644034
2012-02-29,-0.14234526529412272
2012-03-01,-0.1277313349853222
2012-03-02,-0.1330213292234632
2012-03-05,-0.14324138048117174
2012-03-06,-0.18595236303840912
2012-03-07,-0.17756557507324233
2012-03-08,-0.15748034414031353
2012-03-09,-0.1518232812896393
2012-03-12,-0.15054488559744383
2012-03-13,-0.11972694460138733
2012-03-14,-0.1146248825634617
2012-03-15,-0.1028416414627884
2012-03-16,-0.10058275109030645
2012-03-19,-0.09619675073260492
2012-03-20,-0.10940821974024428
2012-03-21,-0.11020159843523114
2012-03-22,-0.12841723125755522
2012-03-23,-0.123479402106073
2012-03-26,-0.09985164405987079
2012-03-27,-0.10313860164326905
2012-03-28,-0.1151258376503771
2012-03-29,-0.12668792154360164
2012-03-30,-0.11747298353706204
2012-04-02,-0.10211982508690498
2012-04-03,-0.1112999599615987
2012-04-04,-0.13560474473912287
2012-04-05,-0.1367828471540785
2012-04-09,-0.14875438646834682
2012-04-10,-0.17229491563535093
2012-04-11,-0.1647150615602846
2012-04-12,-0.1543537175413333
2012-04-13,-0.1644740024399276
2012-04-16,-0.1640730852087322
2012-04-17,-0.1549524008472114
2012-04-18,-0.15738857430308228
2012-04-19,-0.16064654648580545
2012-04-20,-0.16022547883377092
2012-04-23,-0.1632744954610288
2012-04-24,-0.16253864521723194
2012-04-25,-0.15864285630575414
2012-04-26,-0.1568231768528069
2012-04-27,-0.15659512758422367
2012-04-30,-0.15767304418846373
2012-05-01,-0.15560432467094654
2012-05-02,-0.15608581519910347
2012-05-03,-0.15875435243703773
2012-05-04,-0.16350272310924374
2012-05-07,-0.16347630283018788
2012-05-08,-0.16361099166902582
2012-05-09,-0.16589965607065016
2012-05-10,-0.16653700564500773
2012-05-11,-0.1687252159836471
2012-05-14,-0.16697775518794322
2012-05-15,-0.16624689100240586
2012-05-16,-0.16570250583471102
2012-05-17,-0.16255856315349038
2012-05-18,-0.16072186142198697
2012-05-21,-0.16593582751863467
2012-05-22,-0.17039854369303753
2012-05-23,-0.1645010564024878
2012-05-24,-0.16605144334000177
2012-05-25,-0.16650814132812686
2012-05-28,-0.16568221508580794
2012-05-29,-0.17264221725250628
2012-05-30,-0.16260766606574173
2012-05-31,-0.16100855213637644
2012-06-01,-0.14046501266797717
2012-06-04,-0.13643204105570883
2012-06-05,-0.1380242927278973
2012-06-06,-0.15592736392133844
2012-06-07,-0.15881470735927816
2012-06-08,-0.16062923929066397
2012-06-11,-0.15757703198994466
2012-06-12,-0.1630631861385735
2012-06-13,-0.16030766930157359
2012-06-14,-0.16264889848255137
2012-06-15,-0.17180611170654525
2012-06-18,-0.17343535657408016
2012-06-19,-0.18366238696920456
2012-06-20,-0.1847518128989738
2012-06-21,-0.17877393311570577
2012-06-22,-0.17673973279569688
2012-06-25,-0.16859071720898766
2012-06-26,-0.16958640905516564
2012-06-27,-0.17492062660950625
2012-06-28,-0.17142029676647952
2012-06-29,-0.18553621216814176
2012-07-02,-0.18788024794565084
2012-07-03,-0.1894215540701616
2012-07-04,-0.1893110275875255
2012-07-05,-0.18887843834679774
2012-07-06,-0.18847364163836977
2012-07-09,-0.18858191337453667
2012-07-10,-0.18781379805082998
2012-07-11,-0.1876887708187711
2012-07-12,-0.18774633009738773
2012-07-13,-0.18736805271879253
2012-07-16,-0.18721341807564185
2012-07-17,-0.18735008579970835
2012-07-18,-0.18597934944254602
2012-07-19,-0.18409341649577482
2012-07-20,-0.18866794658451258
2012-07-23,-0.19577928203152306
2012-07-24,-0.1972653796808611
2012-07-25,-0.19691169268991338
2012-07-26,-0.1912631075480562
2012-07-27,-0.1870024408168931
2012-07-30,-0.18500290568972333
2012-07-31,-0.18545275586509613
2012-08-01,-0.18628983130360788
2012-08-02,-0.19120195924975458
2012-08-03,-0.18160172129982954
2012-08-06,-0.17988449851641974
2012-08-07,-0.1778062168353548
2012-08-08,-0.17771171117050977
2012-08-09,-0.17764483751584614
2012-08-10,-0.17789524690131098
2012-08-13,-0.17975550346189062
2012-08-14,-0.17723027116388712
2012-08-15,-0.1783997576796773
2012-08-16,-0.17235340917577358
2012-08-17,-0.16898085960767106
2012-08-20,-0.1694138534675207
2012-08-21,-0.16821382712208366
2012-08-22,-0.17217521526237212
2012-08-23,-0.18056280018009507
2012-08-24,-0.17577638436780896
2012-08-27,-0.17167578616273516
2012-08-28,-0.17471612367476097
2012-08-29,-0.17371752021881803
2012-08-30,-0.1853569478934094
2012-08-31,-0.17781138603920843
2012-09-03,-0.1752762927754964
2012-09-04,-0.18071145327161509
2012-09-05,-0.17952256298397407
2012-09-06,-0.1547238237959202
2012-09-07,-0.1495315696192212
2012-09-10,-0.15333539909336913
2012-09-11,-0.14585082871162824
2012-09-12,-0.14219974540981606
2012-09-13,-0.13096609581888075
2012-09-14,-0.1202094793448174
2012-09-17,-0.12353826165809101
2012-09-18,-0.12957354243628216
2012-09-19,-0.12374668313687642
2012-09-20,-0.12453328964092614
2012-09-21,-0.11778797907509497
2012-09-24,-0.12481448451027899
2012-09-25,-0.136052565456654
2012-09-26,-0.15832913379976477
2012-09-27,-0.1475037153943557
2012-09-28,-0.15860123422756178
2012-10-01,-0.14596717425459915
2012-10-02,-0.1470003969779886
2012-10-03,-0.1437455989399129
2012-10-04,-0.13735045806172297
2012-10-05,-0.12975652508849744
2012-10-08,-0.14200821797350816
2012-10-09,-0.1548320132384784
2012-10-10,-0.16176003131934424
2012-10-11,-0.15647709630997297
2012-10-12,-0.16206385022599712
2012-10-15,-0.1547359270687223
2012-10-16,-0.1421150019074926
2012-10-17,-0.13843347172080667
2012-10-18,-0.13789057527422155
2012-10-19,-0.15234458721883004
2012-10-22,-0.15523036309841753
2012-10-23,-0.1720158903287955
2012-10-24,-0.17264311237118934
2012-10-25,-0.17098524753432398
2012-10-26,-0.17023411370787767
2012-10-29,-0.17120386187840653
2012-10-30,-0.16848008043742546
2012-10-31,-0.16902690250674302
2012-11-01,-0.16311791920194663
2012-11-02,-0.16575877896246682
2012-11-05,-0.16642842559822268
2012-11-06,-0.16289179736656845
2012-11-07,-0.17334993101611695
2012-11-08,-0.1755153092093633
2012-11-09,-0.17612981530048066
2012-11-12,-0.17607044075508604
2012-11-13,-0.17610142535465323
2012-11-14,-0.1755127135544884
2012-11-15,-0.17491524957220417
2012-11-16,-0.17503163497432306
2012-11-19,-0.1829352891054018
2012-11-20,-0.1838462498579191
2012-11-21,-0.1843740729322444
2012-11-22,-0.1853881863390826
2012-11-23,-0.18887217811102464
2012-11-26,-0.18844671476427488
2012-11-27,-0.18811841604304957
2012-11-28,-0.18921524126617084
2012-11-29,-0.18933403073893795
2012-11-30,-0.18932966637510718
2012-12-03,-0.18842027171150677
2012-12-04,-0.1883629523726279
2012-12-05,-0.1877702082040873
2012-12-06,-0.18522706568111746
2012-12-07,-0.18621342353070613
2012-12-10,-0.1855648369734414
2012-12-11,-0.1829371232058863
2012-12-12,-0.1812326926149892
2012-12-13,-0.18347520699500852
2012-12-14,-0.18248391614881576
2012-12-17,-0.1819398970976822
2012-12-18,-0.17778511630918792
2012-12-19,-0.17721231607867538
2012-12-20,-0.17640582467267185
2012-12-21,-0.1807457573757416
2012-12-24,-0.1810056789335004
2012-12-26,-0.18189883145706687
2012-12-27,-0.17991606302852836
2012-12-28,-0.18687896789695424
2012-12-31,-0.18456456466930415
2013-01-02,-0.16356615116792195
2013-01-03,-0.16619193362453955
2013-01-04,-0.16324531166663192
2013-01-07,-0.16875111622499017
2013-01-08,-0.17412551049577907
2013-01-09,-0.1702839184842141
2013-01-10,-0.1700689562604345
2013-01-11,-0.16893706391200136
2013-01-14,-0.16698920795223615
2013-01-15,-0.17541039360230548
2013-01-16,-0.17282494184318242
2013-01-17,-0.16280888642354308
2013-01-18,-0.1664272883951754
2013-01-21,-0.1595435292672629
2013-01-22,-0.16546548397431593
2013-01-23,-0.16307827307455458
2013-01-24,-0.15745620074962718
2013-01-25,-0.13867479588539622
2013-01-28,-0.142954508111361
2013-01-29,-0.1376458123724208
2013-01-30,-0.14507499801959356
2013-01-31,-0.15143604869513827
2013-02-01,-0.13641700010077973
2013-02-04,-0.1694586883693755
2013-02-05,-0.16003309969221868
2013-02-06,-0.16562011552200862
2013-02-07,-0.16640022312232305
2013-02-08,-0.15952955897939336
2013-02-11,-0.16081778102010813
2013-02-12,-0.15833378312129343
2013-02-13,-0.1560348457078894
2013-02-14,-0.15761242621302685
2013-02-15,-0.15963969138445178
2013-02-18,-0.15902511163783795
2013-02-19,-0.1493764652489742
2013-02-20,-0.1690836539277608
2013-02-21,-0.18040168985700267
2013-02-22,-0.1692153406363116
2013-02-25,-0.19202915337423976
2013-02-26,-0.18822012307651892
2013-02-27,-0.17763282887395915
2013-02-28,-0.17837728380889906
2013-03-01,-0.17653613046195615
2013-03-04,-0.1728746393044357
2013-03-05,-0.16526295451432516
2013-03-06,-0.1639878650903216
2013-03-07,-0.16227826673306722
2013-03-08,-0.15765190946213226
2013-03-11,-0.15490645741278553
2013-03-12,-0.15746960962365364
2013-03-13,-0.15618930925340768
2013-03-14,-0.1480998131205149
2013-03-15,-0.15011679447180704
2013-03-18,-0.15626154822304295
2013-03-19,-0.1606239988875644
2013-03-20,-0.15226321479132998
2013-03-21,-0.1634032813316344
2013-03-22,-0.15760274742877234
2013-03-25,-0.1630861859843774
2013-03-26,-0.15514030147171542
2013-03-27,-0.16030122492438048
2013-03-28,-0.15612290579590393
2013-04-01,-0.16048328577017645
2013-04-02,-0.15047169341632372
2013-04-03,-0.16310890578977266
2013-04-04,-0.16155761179252293
2013-04-05,-0.1704650536660215
2013-04-08,-0.16531166564908606
2013-04-09,-0.16249933331692412
2013-04-10,-0.14976750855159493
2013-04-11,-0.14602965778074983
2013-04-12,-0.15066390208804725
2013-04-15,-0.17968929370861775
2013-04-16,-0.16665342179406029
2013-04-17,-0.17852337823051256
2013-04-18,-0.18269361739452183
2013-04-19,-0.17681770803410168
2013-04-22,-0.17423480591072582
2013-04-23,-0.1729946050736315
2013-04-24,-0.17556077790126334
2013-04-25,-0.17517509998788428
2013-04-26,-0.17593713981631642
2013-04-29,-0.17234928804257243
2013-04-30,-0.17130661870109143
2013-05-01,-0.17715704347086092
2013-05-02,-0.17180243430410536
2013-05-03,-0.16575015747744704
2013-05-06,-0.16470060559665145
2013-05-07,-0.16019046390134428
2013-05-08,-0.15640584824492798
2013-05-09,-0.1587848055837615
2013-05-10,-0.15526755592121422
2013-05-13,-0.15521174381309266
2013-05-14,-0.14561324291884958
2013-05-15,-0.14131372024898947
2013-05-16,-0.14501227318800625
2013-05-17,-0.13525411769469387
2013-05-20,-0.13295888451166027
2013-05-21,-0.13049182679516425
2013-05-22,-0.13428712085256733
2013-05-23,-0.15037677612485045
2013-05-24,-0.15399492402190018
2013-05-27,-0.1487177650774787
2013-05-28,-0.13664542985273787
2013-05-29,-0.15247835125609144
2013-05-30,-0.1452722086173509
2013-05-31,-0.16349621934852665
2013-06-03,-0.16212333954868496
2013-06-04,-0.16695692040564092
2013-06-05,-0.18865114235831382
2013-06-06,-0.18780308072795915
2013-06-07,-0.1694940284855242
2013-06-10,-0.16702341831458722
2013-06-11,-0.17967965225708082
2013-06-12,-0.18890442626406267
2013-06-13,-0.17956918263187438
2013-06-14,-0.18304941035238864
2013-06-17,-0.17902502011224808
2013-06-18,-0.17486759850390743
2013-06-19,-0.18311268289690685
2013-06-20,-0.1964821613821809
2013-06-21,-0.19551184052527426
2013-06-24,-0.19995451190752256
2013-06-25,-0.19704092037127396
2013-06-26,-0.19455143649558038
2013-06-27,-0.1929266593721315
2013-06-28,-0.194057785834455
2013-07-01,-0.194057785834455
2013-07-02,-0.194057785834455
2013-07-03,-0.194057785834455
2013-07-04,-0.194057785834455
2013-07-05,-0.194057785834455
2013-07-08,-0.194057785834455
2013-07-09,-0.194057785834455
2013-07-10,-0.194057785834455
2013-07-11,-0.194057785834455
2013-07-12,-0.194057785834455
2013-07-15,-0.194057785834455
2013-07-16,-0.194057785834455
2013-07-17,-0.194057785834455
2013-07-18,-0.194057785834455
2013-07-19,-0.194057785834455
2013-07-22,-0.194057785834455
2013-07-23,-0.194057785834455
2013-07-24,-0.194057785834455
2013-07-25,-0.194057785834455
2013-07-26,-0.19418288701685738
2013-07-29,-0.1934677365785209
2013-07-30,-0.19294786572004163
2013-07-31,-0.19273319845256887
2013-08-01,-0.1868731524606243
2013-08-02,-0.18703685329391595
2013-08-05,-0.18745072296576826
2013-08-06,-0.1934365503034856
2013-08-07,-0.19582724935514928
2013-08-08,-0.19229555656781372
2013-08-09,-0.1910714387944643
2013-08-12,-0.18979297263480532
2013-08-13,-0.1863549241504152
2013-08-14,-0.18520801690534994
2013-08-15,-0.19847397338225914
2013-08-16,-0.1989744491233162
2013-08-19,-0.20337369766685287
2013-08-20,-0.20733890610430183
2013-08-21,-0.21038786203594173
2013-08-22,-0.19783609669698143
2013-08-23,-0.1952872198139558
2013-08-26,-0.1947961741406108
2013-08-27,-0.21603992357341617
2013-08-28,-0.22083130303683607
2013-08-29,-0.2189776461373215
2013-08-30,-0.22169067248007424
2013-09-02,-0.2180656361212946
2013-09-03,-0.21874833341657052
2013-09-04,-0.21818219293316288
2013-09-05,-0.21780042875325778
2013-09-06,-0.2177974836102674
2013-09-09,-0.2172567625405083
2013-09-10,-0.21691521878976594
2013-09-11,-0.2157257893570883
2013-09-12,-0.21617191688042103
2013-09-13,-0.21533679044823917
2013-09-16,-0.21110706976916216
2013-09-17,-0.211007782924872
2013-09-18,-0.20694008602119784
2013-09-19,-0.2042945078906977
2013-09-20,-0.20708465270193055
2013-09-23,-0.21100294311167445
2013-09-24,-0.2095114111299139
2013-09-25,-0.21004688302332797
2013-09-26,-0.20938354673483606
2013-09-27,-0.21047115705763397
2013-09-30,-0.21654227886990773
2013-10-01,-0.20809862626807618
2013-10-02,-0.21250771715811223
2013-10-03,-0.2150114427420433
2013-10-04,-0.21394472687733024
2013-10-07,-0.2183317274939669
2013-10-08,-0.2239020543757898
2013-10-09,-0.22698889187505655
2013-10-10,-0.21299738597716344
2013-10-11,-0.20992742361760386
2013-10-14,-0.20957278725231243
2013-10-15,-0.20432432006442625
2013-10-16,-0.1988657706693664
2013-10-17,-0.19878054072798657
2013-10-18,-0.18976738649753677
2013-10-21,-0.18951408978391326
2013-10-22,-0.17619667246508652
2013-10-23,-0.182387825630546
2013-10-24,-0.17287977894660378
2013-10-25,-0.16951053514233838
2013-10-28,-0.16969299276213345
2013-10-29,-0.15989524317581205
2013-10-30,-0.16471257483258872
2013-10-31,-0.16399567868699427
2013-11-01,-0.16593300627207863
2013-11-04,-0.1590781547733039
2013-11-05,-0.16551549078909
2013-11-06,-0.15728350757190224
2013-11-07,-0.160831533002873
2013-11-08,-0.15208023039210028
2013-11-11,-0.14699122466871706
2013-11-12,-0.15359115098429588
2013-11-13,-0.15140184770433518
2013-11-14,-0.13296492449486763
2013-11-15,-0.12698693877376677
2013-11-18,-0.1206098224911174
2013-11-19,-0.12727340698588263
2013-11-20,-0.12863387240094015
2013-11-21,-0.12349070488554703
2013-11-22,-0.1153678996405062
2013-11-25,-0.10223786500691767
2013-11-26,-0.10419456197478838
2013-11-27,-0.08841182437571826
2013-11-28,-0.08069266994078061
2013-11-29,-0.07776545762828035
2013-12-02,-0.08172443430177967
2013-12-03,-0.1239599903540235
2013-12-04,-0.13898132007606034
2013-12-05,-0.15329885824787892
2013-12-06,-0.12706099236947543
2013-12-09,-0.12185684588862677
2013-12-10,-0.13656411707685334
2013-12-11,-0.15401607532885486
2013-12-12,-0.1634524612789584
2013-12-13,-0.16436966064188574
2013-12-16,-0.14829631249348085
2013-12-17,-0.15547504632735853
2013-12-18,-0.1365224701847837
2013-12-19,-0.13149160916315294
2013-12-20,-0.1252458116387094
2013-12-23,-0.11606344644948174
2013-12-24,-0.11366104870727611
2013-12-26,-0.10916604655339945
2013-12-27,-0.10414751142458456
2013-12-30,-0.10638450599511229
2013-12-31,-0.10187495234545896
2014-01-02,-0.1222116330222901
2014-01-03,-0.12070809907659608
2014-01-06,-0.12394673861764693
2014-01-07,-0.11290582354478096
2014-01-08,-0.11367490126029955
2014-01-09,-0.11803108476760316
2014-01-10,-0.11204341938535067
2014-01-13,-0.12493732141305769
2014-01-14,-0.1121202244324353
2014-01-15,-0.09505845504975563
2014-01-16,-0.09736297155215401
2014-01-17,-0.09956865970021811
2014-01-20,-0.10124402428932222
2014-01-21,-0.09790880821362313
2014-01-22,-0.09818771034447571
2014-01-23,-0.11332792776869516
2014-01-24,-0.15142443481834444
2014-01-27,-0.15716568653057084
2014-01-28,-0.15013670412453206
2014-01-29,-0.16051841037772052
2014-01-30,-0.15240214535314645
2014-01-31,-0.1578118290024787
2014-02-03,-0.1727694127279692
2014-02-04,-0.1711952369528139
2014-02-05,-0.17216165973167064
2014-02-06,-0.1685998724392881
2014-02-07,-0.16476215812256823
2014-02-10,-0.1643934006796366
2014-02-11,-0.16181326739236546
2014-02-12,-0.1613313065481774
2014-02-13,-0.15944466269497137
2014-02-14,-0.15773074150458177
2014-02-17,-0.15785563229187716
2014-02-18,-0.15751447509429084
2014-02-19,-0.1594703485998521
2014-02-20,-0.15880081518351497
2014-02-21,-0.15801056498224575
2014-02-24,-0.1543096607267549
2014-02-25,-0.15514735674791413
2014-02-26,-0.1568313610990254
2014-02-27,-0.15862209241378178
2014-02-28,-0.15319068823803084
2014-03-03,-0.17438526481272887
2014-03-04,-0.15968760942605198
2014-03-05,-0.16098082920706225
2014-03-06,-0.16022104620937294
2014-03-07,-0.1652141633743186
2014-03-10,-0.1677573877688907
2014-03-11,-0.16919646787419007
2014-03-12,-0.1701639477784448
2014-03-13,-0.17743480871476824
2014-03-14,-0.1784931950930343
2014-03-17,-0.1749964109829132
2014-03-18,-0.17204806004642959
2014-03-19,-0.17536472202090936
2014-03-20,-0.17265371538067376
2014-03-21,-0.17504988400431865
2014-03-24,-0.17692454564377946
2014-03-25,-0.1753602690031567
2014-03-26,-0.18007541353679912
2014-03-27,-0.18145632643551024
2014-03-28,-0.17809038716127978
2014-03-31,-0.17231570402894558
2014-04-01,-0.1671451343734197
2014-04-02,-0.16508234052586102
2014-04-03,-0.16581964387089476
2014-04-04,-0.1739266330757676
2014-04-07,-0.1844692580211441
2014-04-08,-0.18256750491712248
2014-04-09,-0.17569530445873682
2014-04-10,-0.1881753342071859
2014-04-11,-0.1947069986346427
2014-04-14,-0.19109496714986185
2014-04-15,-0.1901633668535675
2014-04-16,-0.1850703173934395
2014-04-17,-0.18374136744403435
2014-04-21,-0.18236045454532324
2014-04-22,-0.17914076026302372
2014-04-23,-0.18046150217676027
2014-04-24,-0.17978933789832874
2014-04-25,-0.18410341950229248
2014-04-28,-0.18251510686414685
2014-04-29,-0.1795404323260239
2014-04-30,-0.17810561724916707
2014-05-01,-0.17816738144708333
2014-05-02,-0.17960499853515233
2014-05-05,-0.17928055668409837
2014-05-06,-0.18428163262286068
2014-05-07,-0.18090156045224381
2014-05-08,-0.1799256261944292
2014-05-09,-0.17976711088555697
2014-05-12,-0.17234276199637388
2014-05-13,-0.1707573586639085
2014-05-14,-0.17282372447462846
2014-05-15,-0.18039838944078546
2014-05-16,-0.17980361812002266
2014-05-19,-0.17655838664646706
2014-05-20,-0.18069151712120457
2014-05-21,-0.1745981022793902
2014-05-22,-0.17240112516550476
2014-05-23,-0.16819588905240468
2014-05-26,-0.16263493817533503
2014-05-27,-0.15755981181389556
2014-05-28,-0.15835614805938436
2014-05-29,-0.1543899996289133
2014-05-30,-0.15249777879516146
2014-06-02,-0.1514731048134924
2014-06-03,-0.15403535583753325
2014-06-04,-0.1516192982401895
2014-06-05,-0.14274566052732585
2014-06-06,-0.13428774898106177
2014-06-09,-0.13101940417922164
2014-06-10,-0.12899585674669445
2014-06-11,-0.14292896635310115
2014-06-12,-0.1539026291715847
2014-06-13,-0.15364585706998168
2014-06-16,-0.15698198557091037
2014-06-17,-0.14939037410975642
2014-06-18,-0.1382980010817183
2014-06-19,-0.12702666523632355
2014-06-20,-0.1272164234747417
2014-06-23,-0.13624490354194252
2014-06-24,-0.1430587668840616
2014-06-25,-0.1458872144533081
2014-06-26,-0.1559414326709445
2014-06-27,-0.15211129258110445
2014-06-30,-0.15091838989895778
2014-07-01,-0.13386256761930249
2014-07-02,-0.13200756678574954
2014-07-03,-0.11261648349664133
2014-07-04,-0.11442735013070038
2014-07-07,-0.13000914227102023
2014-07-08,-0.1531051560060026
2014-07-09,-0.14380137967387918
2014-07-10,-0.15851206541826668
2014-07-11,-0.15598149145294427
2014-07-14,-0.1461410886207838
2014-07-15,-0.1498295642543962
2014-07-16,-0.1418131410327199
2014-07-17,-0.1620121992773983
2014-07-18,-0.14829511105281912
2014-07-21,-0.15004079556512562
2014-07-22,-0.14531610122505223
2014-07-23,-0.14332385878005027
2014-07-24,-0.14307786981823323
2014-07-25,-0.14774472208913791
2014-07-28,-0.14703492343549607
2014-07-29,-0.15406241502436413
2014-07-30,-0.15241082571473885
2014-07-31,-0.17212538261265742
2014-08-01,-0.16915160409382424
2014-08-04,-0.16130809585668948
2014-08-05,-0.1699552470119332
2014-08-06,-0.16683263928214875
2014-08-07,-0.165232095409231
2014-08-08,-0.15768262899894614
2014-08-11,-0.16833097001738562
2014-08-12,-0.16236269708638595
2014-08-13,-0.1673338819671204
2014-08-14,-0.1667922040156925
2014-08-15,-0.15986913070890807
2014-08-18,-0.16462044730331893
2014-08-19,-0.16736830999542596
2014-08-20,-0.16523735689054442
2014-08-21,-0.16768570917144543
2014-08-22,-0.1660167685594941
2014-08-25,-0.17094668616738828
2014-08-26,-0.1730427749043072
2014-08-27,-0.17253697820181257
2014-08-28,-0.17078191080908545
2014-08-29,-0.16896239956445602
2014-09-01,-0.16911450478975165
2014-09-02,-0.16993547384317942
2014-09-03,-0.17256283911786685
2014-09-04,-0.17368642453677463
2014-09-05,-0.169739885041155
2014-09-08,-0.17218342889195803
2014-09-09,-0.1777640090639364
2014-09-10,-0.1753350444391938
2014-09-11,-0.17485228393555985
2014-09-12,-0.1798561203896455
2014-09-15,-0.1801010054894906
2014-09-16,-0.17602200371535892
2014-09-17,-0.17402570058881173
2014-09-18,-0.16580075012513573
2014-09-19,-0.16635638643566575
2014-09-22,-0.17811450828221398
2014-09-23,-0.19067401654538962
2014-09-24,-0.1808276857403639
2014-09-25,-0.20288406026819672
2014-09-26,-0.19698335346798512
2014-09-29,-0.19992031012498523
2014-09-30,-0.20107119346967517
2014-10-01,-0.21130950343580612
2014-10-02,-0.21132860445257728
2014-10-03,-0.20566485746350405
2014-10-06,-0.2065044768482741
2014-10-07,-0.21132663367281546
2014-10-08,-0.20356654735020008
2014-10-09,-0.2106012460101102
2014-10-10,-0.20276587764642717
2014-10-13,-0.20721091606383546
2014-10-14,-0.20772373812693856
2014-10-15,-0.19151913834636958
2014-10-16,-0.19228434671597727
2014-10-17,-0.21249418644572904
2014-10-20,-0.20586645750381616
2014-10-21,-0.21439811035331158
2014-10-22,-0.21705072270112524
2014-10-23,-0.2223870567011299
2014-10-24,-0.2199252260062421
2014-10-27,-0.21639476541035385
2014-10-28,-0.22329183359105864
2014-10-29,-0.22379837399608216
2014-10-30,-0.22445288497446625
2014-10-31,-0.23072627109514088
2014-11-03,-0.22950508634864597
2014-11-04,-0.22831873428244165
2014-11-05,-0.2300345171648146
2014-11-06,-0.23031774184093168
2014-11-07,-0.22957694831868847
2014-11-10,-0.22895515201181205
2014-11-11,-0.22883575484467367
2014-11-12,-0.22904432489815885
2014-11-13,-0.22859792863340733
2014-11-14,-0.22849771170077549
2014-11-17,-0.22786440390265195
2014-11-18,-0.2252715362727108
2014-11-19,-0.22556304902140512
2014-11-20,-0.22489279382524574
2014-11-21,-0.21872876649618678
2014-11-24,-0.21632339571785675
2014-11-25,-0.21510039348301946
2014-11-26,-0.21233594136200085
2014-11-27,-0.21039604633330078
2014-11-28,-0.21214192229215267
2014-12-01,-0.21806577757278367
2014-12-02,-0.2148337426918251
2014-12-03,-0.20966613614031948
2014-12-04,-0.21841115048045834
2014-12-05,-0.2016165758306302
2014-12-08,-0.21464482436829757
2014-12-09,-0.22927194277212193
2014-12-10,-0.2511191965617341
2014-12-11,-0.2469329315438703
2014-12-12,-0.2609773807179191
2014-12-15,-0.2659791522158349
