date,price,price_diff,sigma_price,raw_forecast,scaled_forecast,capped_forecast,N_unrounded,position,prev_pos,pnl_price,delta_pos,cost_usd,cost_pct,slip_cost,pnl,equity,drawdown,bundle,sample
2010-02-17,1099.510009765625,4.6400146484375,12.78751769716611,10.211615582069589,7.232048285579955,7.232048285579955,14.204942471533364,14,15.0,348.0010986328125,1.0,1.0,0.0,1.099510009765625,345.90158862304685,44173.576006469746,0.20304652217793479,3,OOS
2010-02-18,1106.75,7.239990234375,12.717606865154565,10.082105971816176,7.140327269716029,7.140327269716029,14.006268242569687,14,14.0,506.79931640625,0.0,0.0,0.0,0.0,506.79931640625,44680.375322875996,0.1939031492776142,3,OOS
2010-02-19,1109.1700439453125,2.4200439453125,12.292293844961664,9.97581148983662,7.0650476217515426,7.0650476217515426,14.293746076984467,14,14.0,169.403076171875,0.0,0.0,0.0,0.0,169.403076171875,44849.77839904787,0.19084687937795386,3,OOS
2010-02-22,1108.010009765625,-1.1600341796875,12.267620620797645,9.862411372579766,6.984735636150359,6.984735636150359,14.172189120977455,14,14.0,-81.202392578125,0.0,0.0,0.0,0.0,-81.202392578125,44768.576006469746,0.1923118848183812,3,OOS
2010-02-23,1094.5999755859375,-13.4100341796875,12.461066513790081,9.640256973442739,6.827401928423049,6.827401928423049,13.803617747137553,14,14.0,-938.702392578125,0.0,0.0,0.0,0.0,-938.702392578125,43829.87361389162,0.2092473970416946,3,OOS
2010-02-24,1105.239990234375,10.6400146484375,12.599493866153704,9.511825648044555,6.7364445731254605,6.7364445731254605,13.33713785184902,13,14.0,744.801025390625,1.0,1.0,0.0,1.105239990234375,742.6957854003906,44572.56939929201,0.1958481198572542,3,OOS
2010-02-25,1102.93994140625,-2.300048828125,12.574832837997912,9.367346595977072,6.634121931579734,6.634121931579734,13.185054029983206,13,13.0,-149.503173828125,0.0,0.0,0.0,0.0,-149.503173828125,44423.06622546389,0.19854536751296384,3,OOS
2010-02-26,1104.489990234375,1.550048828125,12.571258982844856,9.239189925261574,6.543359091627056,6.543359091627056,12.989370229511268,13,13.0,100.753173828125,0.0,0.0,0.0,0.0,100.753173828125,44523.81939929201,0.19672763846444452,3,OOS
2010-03-01,1115.7099609375,11.219970703125,12.639564283778663,9.18941612762489,6.5081084003948835,6.5081084003948835,12.715769325291763,13,13.0,729.298095703125,0.0,0.0,0.0,0.0,729.298095703125,45253.11749499514,0.18357007445707305,3,OOS
2010-03-02,1118.31005859375,2.60009765625,12.520330855897459,9.156970889996309,6.485130104425828,6.485130104425828,12.75305001862403,13,13.0,169.00634765625,0.0,0.0,0.0,0.0,169.00634765625,45422.12384265139,0.18052096209816132,3,OOS
2010-03-03,1118.7900390625,0.47998046875,12.505382209734105,9.126650290001734,6.463656514723376,6.463656514723376,12.719018140163861,13,13.0,31.19873046875,0.0,0.0,0.0,0.0,31.19873046875,45453.32257312014,0.1799580930936899,3,OOS
2010-03-04,1122.969970703125,4.179931640625,12.356361932496277,9.107951757561311,6.450413880549401,6.450413880549401,12.786960252368813,13,13.0,271.695556640625,0.0,0.0,0.0,0.0,271.695556640625,45725.01812976076,0.1750563228874056,3,OOS
2010-03-05,1138.699951171875,15.72998046875,12.417520783626824,9.248984438172318,6.550295740361524,6.550295740361524,12.739285538736397,13,13.0,1022.44873046875,0.0,0.0,0.0,0.0,1022.44873046875,46747.46686022951,0.15660990887006454,3,OOS
2010-03-08,1138.5,-0.199951171875,12.228513238315447,9.384635703317137,6.646366385759685,6.646366385759685,13.112938280665452,13,13.0,-12.996826171875,0.0,0.0,0.0,0.0,-12.996826171875,46734.47003405764,0.15684438990498928,3,OOS
2010-03-09,1140.449951171875,1.949951171875,11.579529249385297,9.536799338709809,6.754131386275515,6.754131386275515,13.998706829990677,14,13.0,126.746826171875,1.0,1.0,0.0,1.140449951171875,124.60637622070313,46859.07641027834,0.15459631551605255,3,OOS
2010-03-10,1145.6099853515625,5.1600341796875,10.624887158731115,9.737573781116513,6.896323427321913,6.896323427321913,15.46013181567317,15,14.0,361.202392578125,1.0,1.0,0.0,1.1456099853515627,359.05678259277346,47218.133192871115,0.14811842584778115,3,OOS
2010-03-11,1150.239990234375,4.6300048828125,10.621158553086012,9.980331445458562,7.068248734939153,7.068248734939153,15.790079911803817,16,15.0,347.2503662109375,1.0,1.0,0.0,1.150239990234375,345.10012622070315,47563.233319091814,0.14189233390204106,3,OOS
2010-03-12,1149.989990234375,-0.25,10.565812149817578,10.214787287417279,7.234294543876478,7.234294543876478,16.248773255099643,16,16.0,-20.0,0.0,0.0,0.0,0.0,-20.0,47543.233319091814,0.14225316204858066,3,OOS
2010-03-15,1150.510009765625,0.52001953125,10.548274395847189,10.446199027447069,7.398184465534333,7.398184465534333,16.63669772826613,17,16.0,41.6015625,1.0,1.0,0.0,1.1505100097656251,39.451052490234375,47582.68437158205,0.1415414095411262,3,OOS
2010-03-16,1159.4599609375,8.949951171875,10.276016256252547,10.672111036650968,7.558179379730257,7.558179379730257,17.322390510203956,17,17.0,760.745849609375,0.0,0.0,0.0,0.0,760.745849609375,48343.430221191426,0.12781648379601343,3,OOS
2010-03-17,1166.2099609375,6.75,10.023219055223391,10.892655285306715,7.714372750168714,7.714372750168714,18.03452249354932,18,17.0,573.75,1.0,1.0,0.0,1.1662099609375,571.5837900390625,48915.01401123049,0.11750430781841927,3,OOS
2010-03-18,1165.8299560546875,-0.3800048828125,9.776142325109115,11.104677925404372,7.864530965438274,7.864530965438274,18.881591555626336,19,18.0,-34.200439453125,1.0,1.0,0.0,1.1658299560546876,-36.36626940917969,48878.6477418213,0.11816040649779307,3,OOS
2010-03-19,1159.9000244140625,-5.929931640625,9.641611520793717,11.260446345600673,7.9748489388455575,7.9748489388455575,19.54042139441544,20,19.0,-563.343505859375,1.0,1.0,0.0,1.1599000244140625,-565.503405883789,48313.14433593752,0.12836288378813734,3,OOS
2010-03-22,1165.81005859375,5.9100341796875,9.560517171444506,11.463557487871926,8.118695872412488,8.118695872412488,19.964897973074397,20,20.0,591.00341796875,0.0,0.0,0.0,0.0,591.00341796875,48904.14775390627,0.11770035039292527,3,OOS
2010-03-23,1174.1700439453125,8.3599853515625,6.949400026080287,11.665300253659844,8.261573697348096,8.261573697348096,27.75533682055706,28,20.0,835.99853515625,8.0,8.0,0.0,9.393360351562501,818.6051748046875,49722.75292871096,0.10293156099429959,3,OOS
2010-03-24,1167.719970703125,-6.4500732421875,7.167463397320421,11.810336371969269,8.364290863141981,8.364290863141981,27.47149727945363,27,28.0,-903.01025390625,1.0,1.0,0.0,1.1677199707031252,-905.1779738769532,48817.574954834,0.1192622455244249,3,OOS
2010-03-25,1165.72998046875,-1.989990234375,6.858311979660688,11.93591449623548,8.453227530509333,8.453227530509333,29.150897017654316,29,27.0,-268.648681640625,2.0,2.0,0.0,2.3314599609375,-272.9801416015625,48544.59481323244,0.12418719145123555,3,OOS
2010-03-26,1166.5899658203125,0.8599853515625,6.6034530016171225,12.065434178403438,8.54495567948278,8.54495567948278,30.730666763359558,31,29.0,124.6978759765625,2.0,2.0,0.0,2.333179931640625,120.36469604492187,48664.95950927737,0.12201564294210081,3,OOS
2010-03-29,1173.219970703125,6.6300048828125,6.558215875609097,12.245232532408432,8.672292080601824,8.672292080601824,31.261720103063585,31,31.0,1027.6507568359375,0.0,0.0,0.0,0.0,1027.6507568359375,49692.610266113305,0.1034753770481436,3,OOS
2010-03-30,1173.27001953125,0.050048828125,6.4525071037584585,12.421169546706922,8.796893812071389,8.796893812071389,32.306707632300046,32,31.0,7.757568359375,1.0,1.0,0.0,1.17327001953125,5.58429833984375,49698.194564453144,0.10337462844715917,3,OOS
2010-03-31,1169.4300537109375,-3.8399658203125,6.480377542125367,12.562040853053956,8.89666138375156,8.89666138375156,32.68698337596386,33,32.0,-614.39453125,1.0,1.0,0.0,1.1694300537109377,-616.5639613037109,49081.63060314943,0.11449831001617626,3,OOS
2010-04-01,1178.0999755859375,8.669921875,5.851363584344582,12.73770416359206,9.021069273336346,9.021069273336346,36.93428182793963,37,33.0,1430.537109375,4.0,4.0,0.0,4.71239990234375,1421.8247094726562,50503.45531262209,0.08884659128501389,3,OOS
2010-04-05,1187.43994140625,9.3399658203125,5.9621345613234,12.909203764332734,9.142528349380303,9.142528349380303,36.539720100153886,37,37.0,1727.8936767578125,0.0,0.0,0.0,0.0,1727.8936767578125,52231.348989379905,0.057672957644911746,3,OOS
2010-04-06,1189.43994140625,2.0,5.906475391045103,13.076639048896553,9.261109004218264,9.261109004218264,37.334184094833304,37,37.0,370.0,0.0,0.0,0.0,0.0,370.0,52601.348989379905,0.05099763693392886,3,OOS
2010-04-07,1182.449951171875,-6.989990234375,6.144361167566399,13.190358337521516,9.34164703267496,9.34164703267496,36.5142548595373,37,37.0,-1293.148193359375,0.0,0.0,0.0,0.0,-1293.148193359375,51308.20079602053,0.07432785022447463,3,OOS
2010-04-08,1186.43994140625,3.989990234375,6.118472357611905,13.329778485875307,9.440386868382031,9.440386868382031,36.94216229755911,37,37.0,738.148193359375,0.0,0.0,0.0,0.0,738.148193359375,52046.348989379905,0.06101061800040319,3,OOS
2010-04-09,1194.3699951171875,7.9300537109375,5.461672841326327,13.48724413558989,9.551906850005281,9.551906850005281,41.922551536222144,42,37.0,1467.0599365234375,5.0,5.0,0.0,5.971849975585938,1456.0880865478516,53502.43707592775,0.03474073972702946,3,OOS
2010-04-12,1196.47998046875,2.1099853515625,5.288101019190309,13.64098048484565,9.660785674529256,9.660785674529256,43.90268270580343,44,42.0,443.096923828125,2.0,2.0,0.0,2.3929599609375,438.7039638671875,53941.141039794944,0.026825902818940386,3,OOS
2010-04-13,1197.300048828125,0.820068359375,5.2183608301314495,13.791076413934558,9.767086288561964,9.767086288561964,44.97340111806317,45,44.0,180.4150390625,1.0,1.0,0.0,1.1973000488281251,178.2177390136719,54119.358778808615,0.02361060399650119,3,OOS
2010-04-14,1210.6500244140625,13.3499755859375,5.524280235910806,13.937618658828113,9.870870120065408,9.870870120065408,42.69471080469549,43,45.0,3003.7445068359375,2.0,2.0,0.0,2.421300048828125,2999.3232067871095,57118.68198559573,0.0,3,OOS
2010-04-15,1211.6700439453125,1.02001953125,5.344958468950445,14.080691864123507,9.972197115853012,9.972197115853012,44.75799467634623,45,43.0,219.30419921875,2.0,2.0,0.0,2.423340087890625,214.88085913085936,57333.562844726584,0.0,3,OOS
2010-04-16,1192.1300048828125,-19.5400390625,6.667557259256209,14.101327352745235,9.986811536941378,9.986811536941378,36.971029458546624,37,45.0,-4396.5087890625,8.0,8.0,0.0,9.5370400390625,-4414.045829101562,52919.517015625024,0.07698886324326092,3,OOS
2010-04-19,1197.52001953125,5.3900146484375,6.680643073888321,14.154311870063884,10.024336117117452,10.024336117117452,36.882852983307444,37,37.0,997.1527099609375,0.0,0.0,0.0,0.0,997.1527099609375,53916.66972558596,0.05959673443623958,3,OOS
2010-04-20,1207.1700439453125,9.6500244140625,6.79506595793911,14.264829151077933,10.102606426674347,10.102606426674347,36.298694400210046,36,37.0,1785.2545166015625,1.0,1.0,0.0,1.2071700439453126,1783.0473465576172,55699.71707214358,0.02849719590962554,3,OOS
2010-04-21,1205.93994140625,-1.2301025390625,6.389772714776574,14.365238530527405,10.173718140062654,10.173718140062654,39.227530916733635,39,36.0,-221.41845703125,3.0,3.0,0.0,3.61781982421875,-228.03627685546874,55471.680795288106,0.032474556909726914,3,OOS
2010-04-22,1208.6700439453125,2.7301025390625,6.376713427553824,14.479901790933056,10.25492470617074,10.25492470617074,39.53779995149715,40,39.0,532.3699951171875,1.0,1.0,0.0,1.2086700439453126,530.1613250732422,56001.842120361354,0.02322759407036779,3,OOS
2010-04-23,1217.280029296875,8.6099853515625,6.4764378874600625,14.610124893129735,10.347151029754448,10.347151029754448,39.03573164939535,39,40.0,1721.9970703125,1.0,1.0,0.0,1.217280029296875,1719.779790283203,57721.62191064455,0.0,3,OOS
2010-04-26,1212.050048828125,-5.22998046875,6.593047441806038,14.70652903232126,10.415426160556189,10.415426160556189,38.79731382648431,39,39.0,-1019.84619140625,0.0,0.0,0.0,0.0,-1019.84619140625,56701.7757192383,0.017668356460686672,3,OOS
2010-04-27,1183.7099609375,-28.340087890625,8.485621605241283,14.634095075823723,10.364127140661079,10.364127140661079,30.90695388387394,31,39.0,-5526.317138671875,8.0,8.0,0.0,9.469679687500001,-5543.786818359375,51157.98890087893,0.11371186034804066,3,OOS
2010-04-28,1191.3599853515625,7.6500244140625,8.5612841867647,14.608331369185617,10.345880824108637,10.345880824108637,30.38192335660986,30,31.0,1185.7537841796875,1.0,1.0,0.0,1.1913599853515626,1183.562424194336,52341.55132507326,0.09320719701708761,3,OOS
2010-04-29,1206.780029296875,15.4200439453125,8.915746894646494,14.673791894922841,10.392241135963925,10.392241135963925,28.92669259245867,29,30.0,2313.006591796875,1.0,1.0,0.0,1.2067800292968751,2310.799811767578,54652.35113684084,0.05317367517071963,3,OOS
2010-04-30,1186.68994140625,-20.090087890625,9.610970178234261,14.619653139609861,10.353899103853731,10.353899103853731,27.22867856267958,27,29.0,-2913.062744140625,2.0,2.0,0.0,2.3733798828125,-2917.4361240234375,51734.91501281741,0.10371688631852395,3,OOS
2010-05-03,1202.260009765625,15.570068359375,9.907501257574566,14.65828071525436,10.381255841871408,10.381255841871408,26.13503533528305,26,27.0,2101.959228515625,1.0,1.0,0.0,1.202260009765625,2099.7569685058593,53834.67198132326,0.06733958264960824,3,OOS
2010-05-04,1173.5999755859375,-28.6600341796875,11.22051001835917,14.5276035798403,10.28870796386519,10.28870796386519,23.431732981954653,23,26.0,-3725.804443359375,3.0,3.0,0.0,3.5207999267578125,-3732.3252432861327,50102.34673803713,0.13200036520807354,3,OOS
2010-05-05,1165.8699951171875,-7.72998046875,11.256906985714792,14.354599524432441,10.166183406193072,10.166183406193072,23.228430126096814,23,23.0,-888.94775390625,0.0,0.0,0.0,0.0,-888.94775390625,49213.39898413088,0.14740096769430266,3,OOS
2010-05-06,1128.1500244140625,-37.719970703125,13.042012586524239,13.96408284777155,9.889612530680015,9.889612530680015,19.999241587332374,20,23.0,-4337.796630859375,3.0,3.0,0.0,3.3844500732421876,-4344.181080932617,44869.21790319827,0.22266186538109298,3,OOS
2010-05-07,1110.8800048828125,-17.27001953125,13.22317902136001,13.481338549412737,9.547724408544909,9.547724408544909,19.2902384508096,19,20.0,-1727.001953125,1.0,1.0,0.0,1.1108800048828125,-1729.1128331298828,43140.105070068385,0.2526179334175494,3,OOS
2010-05-10,1159.72998046875,48.8499755859375,15.951867061994061,13.296959127121724,9.417143613159572,9.417143613159572,14.79227315756639,15,19.0,4640.7476806640625,4.0,4.0,0.0,4.638919921875,4632.108760742188,47772.21383081057,0.17236882385661428,3,OOS
2010-05-11,1155.7900390625,-3.93994140625,15.962450338388194,13.093791864527448,9.273256934178937,9.273256934178937,14.60574793693024,15,15.0,-295.49560546875,0.0,0.0,0.0,0.0,-295.49560546875,47476.71822534182,0.17748814648975494,3,OOS
2010-05-12,1171.6700439453125,15.8800048828125,16.2167879228126,12.988698942779854,9.198828252601281,9.198828252601281,14.06830547712045,14,15.0,1191.0003662109375,1.0,1.0,0.0,1.1716700439453125,1188.8286961669921,48665.54692150881,0.15689224746932645,3,OOS
2010-05-13,1157.43994140625,-14.2301025390625,16.366837353343524,12.802507585947655,9.066964212856925,9.066964212856925,13.906970997899297,14,14.0,-996.107177734375,0.0,0.0,0.0,0.0,-996.107177734375,47669.439743774434,0.1741493366633271,3,OOS
2010-05-14,1135.6800537109375,-21.7598876953125,16.79207727901059,12.492912204105378,8.84770324161479,8.84770324161479,13.473764669456711,13,14.0,-1523.192138671875,1.0,1.0,0.0,1.1356800537109375,-1525.327818725586,46144.111925048855,0.2005749249998234,3,OOS
2010-05-17,1136.93994140625,1.2598876953125,16.790166391253987,12.198026958339774,8.638860251106353,8.638860251106353,13.14323103303565,13,13.0,81.8927001953125,0.0,0.0,0.0,0.0,81.8927001953125,46226.00462524417,0.19915617241656985,3,OOS
2010-05-18,1120.800048828125,-16.139892578125,16.90095824627587,11.815319067323623,8.367819696861329,8.367819696861329,12.817285192876387,13,13.0,-1049.093017578125,0.0,0.0,0.0,0.0,-1049.093017578125,45176.91160766604,0.21733121640965383,3,OOS
2010-05-19,1115.050048828125,-5.75,16.790535833138964,11.407880059963114,8.079264124926768,8.079264124926768,12.515349234371996,13,13.0,-373.75,0.0,0.0,0.0,0.0,-373.75,44803.16160766604,0.22380625968855858,3,OOS
2010-05-20,1071.5899658203125,-43.4600830078125,18.275758410048233,10.754850505036908,7.616776946949788,7.616776946949788,11.197409527001351,11,13.0,-2824.9053955078125,2.0,2.0,0.0,2.143179931640625,-2829.048575439453,41974.11303222658,0.27281819805402835,3,OOS
2010-05-21,1087.68994140625,16.0999755859375,18.59401926495436,10.21177640927837,7.232162186277665,7.232162186277665,10.273588536172836,10,11.0,885.4986572265625,1.0,1.0,0.0,1.08768994140625,883.4109672851563,42857.523999511744,0.25751351779655535,3,OOS
2010-05-24,1073.6500244140625,-14.0399169921875,18.64967574061476,9.59908148194185,6.798240710952252,6.798240710952252,9.743818478869306,10,10.0,-701.995849609375,0.0,0.0,0.0,0.0,-701.995849609375,42155.52814990237,0.2696752663124944,3,OOS
2010-05-25,1074.030029296875,0.3800048828125,18.54756464017962,9.003079126649238,6.376141212870483,6.376141212870483,9.182651751498181,9,10.0,19.000244140625,1.0,1.0,0.0,1.074030029296875,16.926214111328125,42172.4543640137,0.269382027599668,3,OOS
2010-05-26,1067.949951171875,-6.080078125,18.520430245044864,8.38544457314253,5.938721406190113,5.938721406190113,8.612103916933256,9,9.0,-273.603515625,0.0,0.0,0.0,0.0,-273.603515625,41898.8508483887,0.2741220800543365,3,OOS
2010-05-27,1103.06005859375,35.110107421875,19.75981245206177,7.988523661069443,5.657614936934713,5.657614936934713,7.384796881987762,7,9.0,1579.954833984375,2.0,2.0,0.0,2.2061201171875,1575.7487138671875,43474.599562255884,0.24682297338151107,3,OOS
2010-05-28,1089.4100341796875,-13.6500244140625,19.617508569905006,7.520830188063385,5.326386077755029,5.326386077755029,7.078293698417154,7,7.0,-477.7508544921875,0.0,0.0,0.0,0.0,-477.7508544921875,42996.8487077637,0.2550997826373522,3,OOS
2010-06-01,1070.7099609375,-18.7000732421875,19.770715278492865,6.954388451772893,4.925221937282132,4.925221937282132,6.59894145609126,7,7.0,-654.5025634765625,0.0,0.0,0.0,0.0,-654.5025634765625,42342.346144287134,0.2664387322685625,3,OOS
2010-06-02,1098.3800048828125,27.6700439453125,20.357614248700507,6.563751073335673,4.648565578618288,4.648565578618288,5.867905380222629,6,7.0,968.4515380859375,1.0,1.0,0.0,1.0983800048828125,966.3531580810547,43308.699302368186,0.2496971174959041,3,OOS
2010-06-03,1102.8299560546875,4.449951171875,20.345896155692614,6.208453004413658,4.396937149251134,4.396937149251134,5.529604066250983,6,6.0,133.49853515625,0.0,0.0,0.0,0.0,133.49853515625,43442.197837524436,0.24738431805026634,3,OOS
2010-06-04,1064.8800048828125,-37.949951171875,21.1196196070608,5.590979021746663,3.9596310617033277,3.9596310617033277,4.950608936215584,5,6.0,-1138.49853515625,1.0,1.0,0.0,1.0648800048828126,-1140.5634151611328,42301.634422363306,0.26714404373723283,3,OOS
2010-06-07,1050.469970703125,-14.4100341796875,21.183289951021347,4.988071299766455,3.532641059771999,3.532641059771999,4.460326418309484,4,5.0,-360.2508544921875,1.0,1.0,0.0,1.050469970703125,-362.30132446289065,41939.33309790041,0.27342074408747163,3,OOS
2010-06-08,1062.0,11.530029296875,21.34150952714815,4.4645210591545155,3.1618534415344963,3.1618534415344963,3.9160781983358346,4,4.0,230.6005859375,0.0,0.0,0.0,0.0,230.6005859375,42169.93368383791,0.26942569720028475,3,OOS
2010-06-09,1055.68994140625,-6.31005859375,21.2065260631821,3.917674049565823,2.774566635995651,2.774566635995651,3.4758760461970954,3,4.0,-126.201171875,1.0,1.0,0.0,1.05568994140625,-128.25686181640626,42041.6768220215,0.27164768711621184,3,OOS
2010-06-10,1086.8399658203125,31.1500244140625,22.150691018906233,3.559688156941118,2.5210346419432854,2.5210346419432854,2.9252995268212936,3,3.0,467.2503662109375,0.0,0.0,0.0,0.0,467.2503662109375,42508.92718823244,0.2635527938899913,3,OOS
2010-06-11,1091.5999755859375,4.760009765625,21.742284290550426,3.237033253723453,2.292524684738614,2.292524684738614,2.6900828135359385,3,3.0,71.400146484375,0.0,0.0,0.0,0.0,71.400146484375,42580.327334716814,0.26231581987365293,3,OOS
2010-06-14,1089.6300048828125,-1.969970703125,21.658358672653836,2.910860060413029,2.0615230117394123,2.0615230117394123,2.4315844735590044,2,3.0,-29.549560546875,1.0,1.0,0.0,1.0896300048828125,-31.639190551757814,42548.68814416506,0.2628639539957456,3,OOS
2010-06-15,1115.22998046875,25.5999755859375,22.012230693593608,2.736978453905635,1.9383769567269473,1.9383769567269473,2.1934655443405333,2,2.0,255.999755859375,0.0,0.0,0.0,0.0,255.999755859375,42804.68790002444,0.2584288784142646,3,OOS
2010-06-16,1114.6099853515625,-0.6199951171875,21.78858769892557,2.5636951965985513,1.815654663290063,1.815654663290063,2.073866695414967,2,2.0,-6.199951171875,0.0,0.0,0.0,0.0,-6.199951171875,42798.48794885256,0.2585362896575154,3,OOS
2010-06-17,1116.0400390625,1.4300537109375,21.55764092039053,2.4025750291934482,1.7015464870578478,1.7015464870578478,1.9588842939113185,2,2.0,14.300537109375,0.0,0.0,0.0,0.0,14.300537109375,42812.78848596194,0.2582885395660243,3,OOS
2010-06-18,1117.510009765625,1.469970703125,21.038708809606007,2.2535562125637396,1.5960087032796988,1.5960087032796988,1.8735701315926698,2,2.0,14.69970703125,0.0,0.0,0.0,0.0,14.69970703125,42827.48819299319,0.25803387404304223,3,OOS
2010-06-21,1113.199951171875,-4.31005859375,21.01604056136709,2.0837082044330093,1.4757193145792606,1.4757193145792606,1.7407198707098064,2,2.0,-43.1005859375,0.0,0.0,0.0,0.0,-43.1005859375,42784.38760705569,0.2587805714592067,3,OOS
2010-06-22,1095.31005859375,-17.889892578125,20.194325733491752,1.8168271909975144,1.2867094208794785,1.2867094208794785,1.5971824965228463,2,2.0,-178.89892578125,0.0,0.0,0.0,0.0,-178.89892578125,42605.48868127444,0.2618799113574894,3,OOS
2010-06-23,1092.0400390625,-3.27001953125,19.981591503955347,1.5377701191213464,1.0890762254246233,1.0890762254246233,1.369797718027729,1,2.0,-32.7001953125,1.0,1.0,0.0,1.0920400390625,-34.7922353515625,42570.69644592287,0.2624826705004225,3,OOS
2010-06-24,1073.68994140625,-18.35009765625,18.05666858219243,1.1616597653036156,0.8227081646945976,0.8227081646945976,1.1597477767624955,1,1.0,-91.75048828125,0.0,0.0,0.0,0.0,-91.75048828125,42478.94595764162,0.2640722046341529,3,OOS
2010-06-25,1076.760009765625,3.070068359375,18.08350217880224,0.8117531689128235,0.5748980723342386,0.5748980723342386,0.8069687696046731,1,1.0,15.350341796875,0.0,0.0,0.0,0.0,15.350341796875,42494.296299438494,0.2638062671693215,3,OOS
2010-06-28,1074.5699462890625,-2.1900634765625,17.771459130291216,0.45772672072833587,0.3241702274535287,0.3241702274535287,0.46305287535564016,0,1.0,-10.9503173828125,1.0,1.0,0.0,1.0745699462890625,-13.024887329101563,42481.27141210939,0.2640319172272715,3,OOS
2010-06-29,1041.239990234375,-33.3299560546875,18.466748853974618,-0.024050309490864997,-0.017032858133289277,-0.017032858133289277,-0.024095421833686653,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,42481.27141210939,0.2640319172272715,3,OOS
2010-06-30,1030.7099609375,-10.530029296875,18.216130656024664,-0.4944719187899215,-0.3501938320936407,-0.3501938320936407,-0.5061204846519632,-1,0.0,-0.0,1.0,1.0,0.0,1.0307099609375001,-2.0307099609375,42479.240702148454,0.2640670983239509,3,OOS
2010-07-01,1027.3699951171875,0.0,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,4,OOS
2010-07-02,1022.5800170898438,-4.78997802734375,,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,4,OOS
2010-07-06,1028.06005859375,5.48004150390625,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,4,OOS
2010-07-07,1060.27001953125,32.2099609375,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,4,OOS
2010-07-08,1070.25,9.97998046875,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,4,OOS
2010-07-09,1077.9599609375,7.7099609375,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,4,OOS
2010-07-12,1078.75,0.7900390625,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,4,OOS
2010-07-13,1095.3399658203125,16.5899658203125,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,4,OOS
2010-07-14,1095.1700439453125,-0.169921875,,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,4,OOS
2010-07-15,1096.47998046875,1.3099365234375,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,4,OOS
2010-07-16,1064.8800048828125,-31.5999755859375,,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,4,OOS
2010-07-19,1071.25,6.3699951171875,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,4,OOS
2010-07-20,1083.47998046875,12.22998046875,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,4,OOS
2010-07-21,1069.5899658203125,-13.8900146484375,,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,4,OOS
2010-07-22,1093.6700439453125,24.080078125,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,4,OOS
2010-07-23,1102.6600341796875,8.989990234375,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,4,OOS
2010-07-26,1115.010009765625,12.3499755859375,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,4,OOS
2010-07-27,1113.8399658203125,-1.1700439453125,,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,4,OOS
2010-07-28,1106.1300048828125,-7.7099609375,,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,4,OOS
2010-07-29,1101.530029296875,-4.5999755859375,,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,4,OOS
2010-07-30,1101.5999755859375,0.0699462890625,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,4,OOS
2010-08-02,1125.8599853515625,24.260009765625,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,4,OOS
2010-08-03,1120.4599609375,-5.4000244140625,,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,4,OOS
2010-08-04,1127.239990234375,6.780029296875,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,4,OOS
2010-08-05,1125.81005859375,-1.429931640625,,,,,0.0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,4,OOS
