date,raw_forecast,scaled_forecast,capped_forecast,position,price_diff,prev_pos,pnl_price,delta_pos,cost_usd,cost_pct,slip_cost,pnl,equity,drawdown,bundle,sample
2012-11-19,-2.879558024605372,-2.914744515718532,-2.914744515718532,0,27.010009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2012-11-20,-2.806000951392759,-2.840288618700047,-2.840288618700047,0,0.9200439453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2012-11-21,-2.6412376966371185,-2.673512054697051,-2.673512054697051,0,3.219970703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2012-11-23,-2.0892315487691606,-2.114760719112646,-2.114760719112646,0,18.1199951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2012-11-26,-1.646108627638559,-1.666223098714598,-1.666223098714598,0,-2.8599853515625,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2012-11-27,-1.4051656693715602,-1.422335960407677,-1.422335960407677,0,-7.35009765625,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2012-11-28,-0.9404535604777285,-0.9519453451770921,-0.9519453451770921,0,10.9901123046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2012-11-29,-0.3776621798608251,-0.38227698769657653,-0.38227698769657653,0,6.0198974609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2012-11-30,0.1472560469608449,0.14905542851296938,0.14905542851296938,0,0.2301025390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2012-12-03,0.4810218000197383,0.48689960110831004,0.48689960110831004,0,-6.7200927734375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2012-12-04,0.7346406877171701,0.7436175611848505,0.7436175611848505,0,-2.409912109375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2012-12-05,1.1713075362818377,1.1856202196394883,1.1856202196394883,0,2.22998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2012-12-06,1.6902132794575504,1.7108666832190977,1.7108666832190977,0,4.659912109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2012-12-07,2.240936970055736,2.268319890666556,2.268319890666556,0,4.1300048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2012-12-10,2.7540065907308384,2.7876589177901674,2.7876589177901674,0,0.4801025390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2012-12-11,3.305586767061501,3.3459790767177475,3.3459790767177475,0,9.2899169921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2012-12-12,3.8239723363627043,3.8706990102066308,3.8706990102066308,0,0.6400146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2012-12-13,4.1033918270567895,4.153532841345375,4.153532841345375,0,-9.030029296875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2012-12-14,4.210421466657961,4.261870319660159,4.261870319660159,0,-5.8699951171875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2012-12-17,4.694385966985919,4.751748579129056,4.751748579129056,0,16.780029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2012-12-18,5.345609835464027,5.410930017020624,5.410930017020624,0,16.4300537109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2012-12-19,5.648646766721714,5.717669879838483,5.717669879838483,0,-10.97998046875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2012-12-20,6.149774778993052,6.224921379186542,6.224921379186542,0,7.8798828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2012-12-21,6.197439196032101,6.273168227130691,6.273168227130691,0,-13.5399169921875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2012-12-24,6.138052732017042,6.213056095749163,6.213056095749163,0,-3.489990234375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2012-12-26,5.750971131535411,5.82124458769872,5.82124458769872,0,-6.830078125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2012-12-27,5.33462321329714,5.3998091448473335,5.3998091448473335,0,-1.72998046875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2012-12-28,4.513141948415495,4.568289866152667,4.568289866152667,0,-15.669921875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2012-12-31,4.540799091059479,4.596284962675526,4.596284962675526,0,23.7598876953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-01-02,5.297685575253841,5.362420150775907,5.362420150775907,0,36.2301025390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-01-03,5.929268428403456,6.001720571781311,6.001720571781311,0,-3.050048828125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-01-04,6.61194934370787,6.6927434429533355,6.6927434429533355,0,7.0999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-01-07,7.141143997590194,7.228404541625746,7.228404541625746,0,-4.5799560546875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-01-08,7.523118386071091,7.615046430574038,7.615046430574038,0,-4.739990234375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-01-09,7.979984965233239,8.077495648353025,8.077495648353025,0,3.8699951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-01-10,8.545702808628603,8.650126228251386,8.650126228251386,0,11.0999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-01-11,9.077012838257414,9.187928551307216,9.187928551307216,0,-0.0699462890625,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-01-14,9.5463950671554,9.663046352638426,9.663046352638426,0,-1.3699951171875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-01-15,10.02238825234067,10.144855892221605,10.144855892221605,0,1.659912109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-01-16,10.471523866401723,10.599479677091416,10.599479677091416,0,0.2900390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-01-17,10.89556449962411,11.028701835341256,11.028701835341256,0,8.3099365234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-01-18,11.296146238722917,11.434178445695462,11.434178445695462,0,5.0400390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-01-22,11.674788204935474,11.81744719215185,11.81744719215185,0,6.580078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-01-23,12.032901353473312,12.179936270957757,12.179936270957757,0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-01-24,12.371796592374444,12.522972608669885,12.522972608669885,0,0.0098876953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-01-25,12.692692274199677,12.847789445394694,12.847789445394694,0,8.1400146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-01-28,12.945009815663822,13.103190157558842,13.103190157558842,0,-2.7799072265625,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-01-29,13.236450378582724,13.398191951294951,13.398191951294951,0,7.659912109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-01-30,13.344105273382864,13.507162325056377,13.507162325056377,0,-5.8800048828125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-01-31,13.338804084516765,13.50179635880662,13.50179635880662,0,-3.8499755859375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-02-01,13.617854371999309,13.784256475289563,13.784256475289563,0,15.06005859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-02-04,13.4220623007116,13.586071941020547,13.586071941020547,0,-17.4600830078125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-02-05,13.654669935473796,13.821521903113354,13.821521903113354,0,15.580078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-02-06,13.89582549726017,14.065624242828555,14.065624242828555,0,0.8299560546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-02-07,14.031099944111064,14.202551663184858,14.202551663184858,0,-2.72998046875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-02-08,14.283841965280772,14.4583820419448,14.4583820419448,0,8.5400390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-02-11,14.495822463336713,14.672952815955341,14.672952815955341,0,-0.9200439453125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-02-12,14.724302972441661,14.904225221363282,14.904225221363282,0,2.4200439453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-02-13,14.940783643754777,15.12335115807902,15.12335115807902,0,0.89990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-02-14,15.146019229792694,15.331094601247274,15.331094601247274,0,1.050048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-02-15,15.281913711437028,15.468649632854431,15.468649632854431,0,-1.5899658203125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-02-19,15.47096992332988,15.660015999522013,15.660015999522013,0,11.14990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-02-20,14.968664077061797,15.151572273744376,15.151572273744376,0,-18.989990234375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-02-21,14.164512942946887,14.33759488973542,14.33759488973542,0,-9.5299072265625,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-02-22,13.884355219251399,14.054013804825864,14.054013804825864,0,13.179931640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-02-25,12.848823255307506,13.005828254485948,13.005828254485948,0,-27.75,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-02-26,12.173182869225357,12.321931943627348,12.321931943627348,0,9.0899658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-02-27,12.125718871485338,12.273887963987189,12.273887963987189,0,19.050048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-02-28,12.002609754146398,12.149274526253874,12.149274526253874,0,-1.3099365234375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-03-01,12.010480089481531,12.157241032418684,12.157241032418684,0,3.5198974609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-03-04,12.26050256552304,12.410318634822001,12.410318634822001,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-03-05,12.692462538420303,12.84755690238036,12.84755690238036,0,14.590087890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-03-06,13.095580676989101,13.25560090550167,13.25560090550167,0,1.669921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-03-07,13.471971624387892,13.63659112702953,13.63659112702953,0,2.800048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-03-08,13.823587974696002,13.992504020584777,13.992504020584777,0,6.9200439453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-03-11,14.15223295422485,14.325164846834811,14.325164846834811,0,5.0399169921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-03-12,14.36953055423831,14.545117694635067,14.545117694635067,0,-3.739990234375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-03-13,14.621898037697568,14.800568959055886,14.800568959055886,0,2.0400390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-03-14,14.899369353489321,15.08143080975051,15.08143080975051,0,8.7099609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-03-15,15.10069635672275,15.285217909550695,15.285217909550695,0,-2.530029296875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-03-18,15.085181026075816,15.269512990765838,15.269512990765838,0,-8.5999755859375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-03-19,14.978954610415135,15.161988551311683,15.161988551311683,0,-3.760009765625,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-03-20,15.126624778764878,15.311463161531297,15.311463161531297,0,10.3699951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-03-21,14.956316070548075,15.139073381915008,15.139073381915008,0,-12.909912109375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-03-22,15.06249987712394,15.246554691626605,15.246554691626605,0,11.0899658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-03-25,15.014915984485716,15.198389352043698,15.198389352043698,0,-5.2000732421875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-03-26,15.269958919176153,15.456548760122855,15.456548760122855,0,12.080078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-03-27,15.48005319308069,15.669210261441634,15.669210261441634,0,-0.9200439453125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-03-28,15.706212207369083,15.898132804743305,15.898132804743305,0,6.3399658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-04-01,15.683847475328404,15.875494788942246,15.875494788942246,0,-7.0198974609375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-04-02,15.899271626205666,16.093551295169057,16.093551295169057,0,8.0799560546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-04-03,15.337822917766063,15.525242016523471,15.525242016523471,0,-16.56005859375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-04-04,15.068180514137909,15.252304742655536,15.252304742655536,0,6.2900390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-04-05,14.440773989114836,14.617231682029283,14.617231682029283,0,-6.699951171875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-04-08,14.37717379852019,14.552854334828647,14.552854334828647,0,9.7899169921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-04-09,14.611997411890044,14.790547353473336,14.790547353473336,0,5.5400390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-04-10,14.917850338773123,15.100137621712882,15.100137621712882,0,19.1199951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-04-11,15.203119618606381,15.388892722944405,15.388892722944405,0,5.6400146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-04-12,15.335155111830842,15.522541611582072,15.522541611582072,0,-4.52001953125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-04-15,14.375829402630032,14.55149351121811,14.55149351121811,0,-36.489990234375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-04-16,14.144044210934295,14.31687604195822,14.31687604195822,0,22.2099609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-04-17,13.259559747544094,13.421583703038207,13.421583703038207,0,-22.5599365234375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-04-18,12.222953448135229,12.372310689491156,12.372310689491156,0,-10.4000244140625,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-04-19,11.638518377554272,11.780734168992712,11.780734168992712,0,13.6400146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-04-22,11.296421315228855,11.434456883473148,11.434456883473148,0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-04-23,11.423564101407427,11.56315327908683,11.56315327908683,0,16.280029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-04-24,11.521191184411364,11.661973307139684,11.661973307139684,0,0.010009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-04-25,11.798644040381413,11.94281647244453,11.94281647244453,0,6.3699951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-04-26,11.959635103331673,12.105774750695677,12.105774750695677,0,-2.9200439453125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-04-29,12.450973132882913,12.603116639541517,12.603116639541517,0,11.3699951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-04-30,12.908044764977367,13.065773415878018,13.065773415878018,0,3.9599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-05-01,12.85969838962818,13.01683627649767,13.01683627649767,0,-14.8699951171875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-05-02,13.286149187565128,13.448498050245348,13.448498050245348,0,14.8900146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-05-03,13.683286873064494,13.850488522707893,13.850488522707893,0,16.830078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-05-06,14.05328141694096,14.225004180456274,14.225004180456274,0,3.0799560546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-05-07,14.398136070388816,14.574072753226188,14.574072753226188,0,8.4599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-05-08,14.719700418112657,14.899566426550283,14.899566426550283,0,6.72998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-05-09,14.898236287818477,15.08028389868922,15.08028389868922,0,-6.0198974609375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-05-10,15.185871236522459,15.371433575861921,15.371433575861921,0,7.0299072265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-05-13,15.454423075968249,15.643266959500027,15.643266959500027,0,0.070068359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-05-14,15.705277494391188,15.897186670127226,15.897186670127226,0,16.5699462890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-05-15,15.93971479921219,16.13448865976173,16.13448865976173,0,8.4400634765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-05-16,16.01601906090247,16.21172531427164,16.21172531427164,0,-8.31005859375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-05-17,16.230158191758807,16.42848109829505,16.42848109829505,0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-05-20,16.40872095407362,16.609225791654712,16.609225791654712,0,-1.179931640625,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-05-21,16.597735069900356,16.80054954786722,16.80054954786722,0,2.8699951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-05-22,16.517236544862275,16.71906737859913,16.71906737859913,0,-13.81005859375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-05-23,16.352320254373126,16.552135908856734,16.552135908856734,0,-4.8399658203125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-05-24,16.180502701464835,16.37821884736177,16.37821884736177,0,-0.9100341796875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-05-28,16.216159916341912,16.41431177225534,16.41431177225534,0,10.4600830078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-05-29,16.03083032331546,16.22671756152634,16.22671756152634,0,-11.7000732421875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-05-30,15.933396789003355,16.12809344721553,16.12809344721553,0,6.050048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-05-31,15.16339690508073,15.348684621420137,15.348684621420137,0,-23.6700439453125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-06-03,14.66515002667827,14.844349461687953,14.844349461687953,0,9.6800537109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-06-04,13.805690946179231,13.974388300994766,13.974388300994766,0,-9.0400390625,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-06-05,12.731585262592596,12.88715768303724,12.88715768303724,0,-22.47998046875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-06-06,12.060389687537132,12.207760496159727,12.207760496159727,0,13.6600341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-06-07,11.936292663282904,12.082147079874575,12.082147079874575,0,20.8199462890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-06-10,11.80627703830991,11.950542741080366,11.950542741080366,0,-0.5699462890625,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-06-11,11.282854722454651,11.420724514981973,11.420724514981973,0,-16.6800537109375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-06-12,10.467111714117129,10.595013610922877,10.595013610922877,0,-13.6099853515625,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-06-13,10.28078868781124,10.406413827749,10.406413827749,0,23.8399658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-06-14,9.850685422140142,9.971054955277843,9.971054955277843,0,-9.6300048828125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-06-17,9.741109638695745,9.86014022075226,9.86014022075226,0,12.31005859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-06-18,9.938894761652199,10.060342160599276,10.060342160599276,0,12.77001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-06-19,9.58575342022315,9.702885641436108,9.702885641436108,0,-22.8800048828125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-06-20,8.456232017860588,8.559562157487848,8.559562157487848,0,-40.7401123046875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-06-21,7.494783185161527,7.586364990315771,7.586364990315771,0,4.2401123046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-06-24,6.413656752632882,6.492027834028369,6.492027834028369,0,-19.340087890625,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-06-25,5.70545021338323,5.775167430926468,5.775167430926468,0,14.9400634765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-06-26,5.345535807389527,5.410855084366961,5.410855084366961,0,15.22998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-06-27,5.23173593968643,5.295664649778461,5.295664649778461,0,9.93994140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5,OOS
2013-06-28,4.963263667666641,5.023911805833107,5.023911805833107,0,-6.919921875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,5,OOS
2013-07-01,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,6,OOS
2013-07-02,,,,0,-0.8800048828125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,6,OOS
2013-07-03,,,,0,1.330078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,6,OOS
2013-07-05,,,,0,16.47998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,6,OOS
2013-07-08,,,,0,8.5699462890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,6,OOS
2013-07-09,,,,0,11.8599853515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,6,OOS
2013-07-10,,,,0,0.300048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,6,OOS
2013-07-11,,,,0,22.4000244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,6,OOS
2013-07-12,,,,0,5.169921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,6,OOS
2013-07-15,,,,0,2.31005859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,6,OOS
2013-07-16,,,,0,-6.239990234375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,6,OOS
2013-07-17,,,,0,4.6500244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,6,OOS
2013-07-18,,,,0,8.4599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,6,OOS
2013-07-19,,,,0,2.719970703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,6,OOS
