,equity
7307,204581.0977231
7308,204848.9998172015
7309,202701.0433881901
7310,203394.89113818537
7311,204918.6064419522
7312,204699.7572725308
7313,204888.28245059407
7314,205120.01229856297
7315,205621.0016960274
7316,205987.4890187057
7317,205759.46448923586
7318,205820.57444737825
7319,206270.08839094124
7320,206466.24641054583
7321,206199.28948566728
7322,206713.34038770842
7323,206968.2245980669
7324,207125.99063221112
7325,205262.89155609856
7326,204847.94928567176
7327,204785.6670107247
7328,205347.68211805134
7329,205611.44998745603
7330,204855.04332362014
7331,204909.07346619593
7332,205486.1493947446
7333,205231.53170506583
7334,205005.36615628403
7335,205245.01622811743
7336,205208.07362845575
7337,204694.5447401582
7338,204832.96572019794
7339,204752.1589651972
7340,204601.17260879528
7341,204471.03927468223
7342,204471.03927468223
7343,204468.70911253506
7344,204368.36752509358
7345,204368.36752509358
7346,204368.36752509358
7347,204368.36752509358
7348,204366.00318739977
7349,204347.55860677766
7350,204394.81397970542
7351,204439.88338549552
7352,204425.08592603842
7353,204492.34257784358
7354,204497.04550232374
7355,204494.5916376298
7356,204524.34595019117
7357,204501.20013143844
7358,204419.2979250198
7359,204362.41698274226
7360,204202.18350153006
7361,204204.7360288238
7362,204205.85900530795
7363,204258.54446591597
7364,204110.04810514677
7365,204186.38506381187
7366,204367.4982876631
7367,204439.2314791397
7368,204417.45865107529
7369,204537.6077335552
7370,204664.36480163402
7371,204760.59639551773
7372,204838.28923288218
7373,204757.5992322185
7374,204543.26356251774
7375,204065.29733545668
7376,203504.22114558984
7377,203735.35991863042
7378,203983.5131682969
7379,204426.97312672212
7380,203808.0242600193
7381,204039.96160543957
7382,203706.96823865618
7383,203450.978924878
7384,203436.14863448747
7385,203674.17041840067
7386,203733.6416849584
7387,203520.80890042114
7388,203275.75179807004
7389,203262.31939917046
7390,203283.61082938
7391,203307.77531845903
7392,203307.77531845903
7393,203305.3913315353
7394,203147.2562692614
7395,203147.2562692614
7396,203144.91991326178
7397,203213.64768025308
7398,203223.82470655112
7399,203303.50742910453
7400,203111.59010932295
7401,203477.59759140233
7402,203457.99115987052
7403,203050.05689414774
7404,203619.86487698776
7405,203563.3611101626
7406,203465.14216116257
7407,203290.6711743152
7408,202852.27852706754
7409,203022.26883552218
7410,203096.16923877422
7411,203401.82996515906
7412,203164.86633666317
7413,202825.88775100847
7414,202660.1716345362
7415,202523.7606223919
7416,202425.04060106337
7417,202425.04060106337
7418,202422.6730175757
7419,202493.52095313187
7420,202443.46110282105
7421,202195.0426548464
7422,202165.4717532682
7423,202186.0924092814
7424,202141.35885974046
7425,202178.09815041505
7426,202124.01513896065
7427,202231.59584340506
7428,202227.0961163381
7429,202317.89650215508
7430,202321.6948522283
7431,202244.91411479653
7432,202189.39675021943
7433,201913.60620994624
7434,201892.30447237706
7435,201847.64351909075
7436,201847.64351909075
7437,201845.3686456371
7438,201811.3476845178
7439,202419.50637784653
7440,202424.26327071607
7441,203637.59497193055
7442,202824.85334655223
7443,203347.7149633211
7444,202554.27992301856
7445,202491.79148259677
7446,202231.79271444373
7447,202350.40146337874
7448,202338.9686162941
7449,202877.59485195234
7450,203051.25802361497
7451,203048.31462311567
7452,202657.14174756018
7453,202502.61567697767
7454,202688.20887929358
7455,202510.5523673043
7456,202171.33792498175
7457,202156.98331576496
7458,202126.81153406927
7459,202199.93076009958
7460,202353.85582762983
7461,202398.0194578586
7462,202229.1182859142
7463,202293.4269974121
7464,202453.5930404835
7465,202412.8996705738
7466,202359.26037570415
7467,202279.27758161596
7468,202175.9637862833
7469,202141.08830913177
7470,202201.32657552673
7471,202211.43664185551
7472,202390.03967111337
7473,202578.26216094932
7474,202543.46936915195
7475,202409.18356817565
7476,202346.28464259216
7477,202469.3109119496
7478,202422.03450086009
7479,202566.5319341087
7480,202892.56341016802
7481,202641.78849899897
7482,202438.33535177648
7483,202226.3830077442
7484,202322.54175160773
7485,201921.44193856462
7486,201918.16059189005
7487,201859.04924756248
7488,201877.1659247455
7489,201769.3391017737
7490,201769.3391017737
7491,201769.3391017737
7492,201769.3391017737
7493,201769.3391017737
7494,201767.08105065746
7495,201847.4849368989
7496,201720.6243346869
7497,201785.93114057425
7498,202000.7825383317
7499,202003.3075481134
7500,201842.76583863582
7501,201666.05239858807
7502,201764.96957267213
7503,201882.24546123622
7504,201842.27255484043
7505,201882.08601701868
7506,201956.78263528305
7507,201720.39187606744
7508,201773.84765679424
7509,201895.66874047
7510,201834.74699352772
7511,201865.17372946517
7512,201759.69905298282
7513,201654.88474155156
7514,201652.46498139898
7515,201535.96712623516
7516,201535.96712623516
7517,201535.96712623516
7518,201533.7918779601
7519,201363.0927316382
7520,201349.80330828793
7521,201086.94410231
7522,201086.94410231
7523,201086.94410231
7524,201086.94410231
7525,201086.94410231
7526,201084.67080434275
7527,200950.64769942636
7528,201055.34281516698
7529,200961.24906198683
7530,200907.29101567648
7531,200835.20347978396
7532,200835.20347978396
7533,200835.20347978396
7534,200835.20347978396
7535,200835.20347978396
7536,200835.20347978396
7537,200835.20347978396
7538,200832.92868977058
7539,200833.43126240707
9048,200833.43126240707
9049,200831.15881202937
9050,200803.94596937063
9051,200899.3512925673
9052,200899.47444617486
9053,200953.83692627712
9054,200886.23825592076
9055,200958.8057120437
9056,201242.36666757177
9057,201252.13522605936
9058,201356.1877960178
9059,201098.047786805
9060,201282.2567407347
9061,201858.41891250433
9062,202149.48234369454
9063,202191.61521222763
9064,202223.7472322196
9065,202141.8480957215
9066,202831.4307441016
9067,202328.45918183785
9068,202190.36358688874
9069,201969.86537235024
9070,201933.51227585468
9071,202641.08316165465
9072,202729.23648539284
9073,203904.31010104212
9074,203866.53229749526
9075,204046.75645890093
9076,204239.72785033792
9077,204371.81924610335
9078,203753.44543018614
9079,204358.03316447808
9080,204273.6830890949
9081,203791.03414771703
9082,204771.9352236148
9083,204981.81105982928
9084,205052.11841978
9085,204725.57817765948
9086,205141.16585326788
9087,205304.87060711707
9088,205437.80375652108
9089,205767.84590787586
9090,205299.72405843547
9091,205904.0174808291
9092,205582.60412463555
9093,205198.8145550629
9094,203577.97181112098
9095,204139.33390711923
9096,204814.6631143597
9097,205043.23447826644
9098,205050.9518869906
9099,206322.88634295843
9100,206245.36414518455
9101,206628.97534886288
9102,206707.59689698048
9103,207024.78720636567
9104,206783.96673459737
9105,206631.9255573483
9106,206005.2118351833
9107,206270.34080371654
9108,207368.30218505967
9109,207161.45280990034
9110,206799.9570862776
9111,206683.11460564114
9112,206951.2829192573
9113,207498.1552211365
9114,207204.54355844305
9115,206455.08352547916
9116,206411.72971313467
9117,205753.70728792954
9118,204896.30560584585
9119,205101.23386747172
9120,205391.34933744633
9121,205122.2668414758
9122,205115.18947224694
9123,205332.7149819904
9124,205274.81100597532
9125,205188.0037502834
9126,205193.8222631494
9127,205072.48313414902
9128,205098.27114910271
9129,205194.2569897821
9130,205241.91355635299
9131,205256.7901720906
9132,205200.85819788396
9133,205282.01423553965
9134,205243.5226395097
9135,205075.74298208577
9136,204845.34068524928
9137,204847.82978631454
9138,204817.81965426836
9139,204768.60740780682
9140,204768.60740780682
9141,204766.19790582688
9142,204840.7961210371
9143,204919.55680702612
9144,204977.21610210466
9145,205281.3982857125
9146,205476.93402454033
9147,204941.0846203143
9148,204925.59422736263
9149,204868.4717182784
9150,204821.86239037738
9151,204895.0889564755
9152,204521.1529179692
9153,205009.44966715694
9154,205086.07169871437
9155,205911.5122562261
9156,205907.18766202644
9157,205681.10322889374
9158,204764.57252247998
9159,204765.78613775552
9160,204547.3001440969
9161,204889.50737773153
9162,204574.66987844917
9163,204717.36145986422
9164,204499.03084368567
9165,204285.8991996687
9166,204263.68779159442
9167,204196.28102396854
9168,204205.5663448412
9169,204203.1919343983
9170,204154.6425756616
9171,204263.35517204538
9172,204231.33679138418
9173,204170.7822748173
9174,204185.1249482706
9175,204013.64810002974
9176,204013.64810002974
9177,204011.2264376055
9178,203978.38030640077
9179,203912.59777674606
9180,203901.28015462766
9181,203845.25832768573
9182,203845.15630552275
9183,203808.68385413632
9184,203808.68385413632
9185,203806.28539276807
9186,203857.38996810248
9187,203903.8184140129
9188,203922.8323455176
9189,203852.22418928257
9190,203790.35496458822
9191,203728.14815774927
9192,203726.00878837117
9193,203838.7202276023
9194,203970.96034852337
9195,203967.5442333183
9196,203934.62404235743
9197,203893.83711754897
9198,203788.6284451628
9199,204053.45166832113
9200,204086.50822785593
9201,204156.71255930146
9202,204170.03371003154
9203,204178.9163028067
9204,204223.47153614555
9205,204187.5280057182
9206,204183.8540260273
9207,204214.0670922139
9208,204468.82364234194
9209,204536.55456416283
9210,204533.31382314954
9211,204381.14223610252
9212,204390.95088430445
9213,204038.67990693153
9214,204269.49990892952
9215,204251.88004377167
9216,204220.3163731826
9217,204256.7679047501
9218,203916.9870032238
9219,204097.9627068839
9220,204056.12225081446
9221,204017.86172789245
9222,204746.78615233142
9223,204863.04450657044
9224,204636.66859169805
9225,204748.77777089988
9226,204835.92589395717
9227,205793.26477056835
9228,205998.88851866373
9229,205807.65530608624
9230,205718.53122686426
9231,205802.44692915297
9232,205753.66933748333
9233,205746.8803705861
9234,205545.6593188096
9235,204597.1831494204
9236,204171.68822221571
9237,204804.52486823758
9238,204536.59970268246
9239,204673.3304970595
9240,204718.46131621767
9241,204906.187795384
9242,205279.47686863536
9243,205262.59368412115
9244,205081.19111299998
9245,204561.88212708145
9246,204285.69268068514
9247,204290.35533890524
9248,204203.53193788618
9249,204436.6921955856
9250,204660.95481667228
9251,204783.54652874323
9252,204710.43740274495
9253,204213.57069975007
9254,204223.2198657509
9255,203903.54668234912
9256,203856.64009517545
9257,203875.68732164204
9258,203875.68732164204
9259,203873.22841771756
9260,203794.58466827156
9261,203862.8049801211
9262,203847.20917691296
9263,203790.48866607578
9264,203962.9972401013
9265,204047.35897468048
9266,204021.0577718828
9267,204018.3026657407
9268,204100.0379776593
9269,204488.6452472345
9270,204530.40934727102
9271,204362.9488262634
9272,203670.52921141268
9273,203651.79062768872
9274,203583.78066000817
9275,203307.1103766458
9276,203348.27344908888
9277,203423.0049324929
9278,203311.22284901465
9279,203247.5712646096
9280,203246.40207005444
9281,203280.54793699892
9282,203292.79514335076
9283,203279.0127229284
9284,203279.0127229284
9285,203279.0127229284
9286,203279.0127229284
9287,203276.54507837188
9288,203279.7975775352
9289,203233.9070143455
9290,203204.08246329994
9291,203289.32672472444
9292,203372.82808864812
9293,203314.5254587394
9294,203394.6301904741
9295,203256.93287000232
9296,203221.46463446305
9297,203152.06371045657
9298,203134.4912553363
9299,202972.89609289818
9300,203093.46142330713
9301,203274.91333956557
9302,203243.91341900462
9303,203313.55828512198
9304,203243.72074795188
9305,203168.97075251915
9306,203247.59704499677
9307,203473.20138150678
9308,203469.2631822837
9309,203434.4191951515
9310,203476.62960213723
9311,203484.00662349854
9312,203695.37402082054
9313,203821.17118795033
9314,204022.3450724422
9315,204091.20261390417
9316,204091.50531264828
9317,204338.14732474746
9318,204238.74013357563
9319,204512.5190233574
9320,204302.07546652798
9321,204164.42781605505
9322,204702.50525904712
9323,204074.47939023733
9324,204551.40384007012
9325,204574.29985312882
9326,204476.56518060254
9327,204782.156805054
9328,204749.18530294558
9329,204835.89815753064
9330,204868.15631087695
9331,204903.21983281669
9332,204835.4804441539
9333,205336.39629746677
9334,203969.04966755578
9335,203332.20851603633
9336,204066.62477090157
9337,202640.75881860437
9338,202914.5285453016
9339,203397.72000489212
9340,203364.41524211483
9341,203453.89297822182
9342,203631.91513457775
9343,204003.29107697145
9344,204043.28244078328
9345,204128.98211386602
9346,204338.26549393922
9347,204518.4888758122
9348,204384.6318743619
9349,204457.5985851016
9350,204766.62132285343
9351,204663.00821265965
9352,204308.37723557366
9353,204173.9419741928
9354,204544.46646092547
9355,204082.3525211433
9356,204478.42412609124
9357,204292.3461392583
9358,204724.2229520561
9359,204691.2607777436
9360,204918.3645072269
9361,204666.62597355378
9362,204956.0230087061
9363,204359.4413817551
9364,204552.25571211736
9365,204344.0707973649
9366,204591.51599300106
9367,204761.53274156962
9368,205348.78866750063
9369,205514.5260131132
9370,205302.85660563962
9371,203419.5016615608
9372,204094.5739507578
9373,203516.42461464112
9374,203302.1807392907
9375,203510.15909354138
9376,203620.81774254853
9377,203869.4392084212
9378,203869.592259819
9379,203966.99088286186
9380,203922.321439604
9381,204096.2161245331
9382,204154.1813317982
9383,203847.9678188717
9384,204072.96769370872
9385,204416.42409265728
9386,204479.38345296346
9387,204649.6874392482
9388,204821.84848917343
9389,204667.72267346535
9390,204847.57206129865
9391,204846.66862099138
9392,205355.8133654729
9393,205615.79578048576
9394,205359.4938838753
9395,205880.42164186348
9396,205837.90979771942
9397,205941.29171202847
9398,205443.5809835807
9399,205266.848847998
9400,205238.8288707367
9401,205560.85114869883
9402,205200.0895965739
9403,205380.86332904472
9404,204405.88699868787
9405,204752.1524925592
9406,204428.23318764308
9407,203618.6798887867
9408,203963.6896435643
9409,204388.34094989416
9410,204376.69191224893
9411,204033.10689359828
9412,203824.8403238941
9413,204186.59183762778
9414,204088.2759438077
9415,204213.892875566
9416,204341.57596331852
9417,203988.239745582
9418,203570.07475422707
9419,203591.65375369784
9420,203490.597443556
9421,203490.597443556
9422,203490.597443556
9423,203490.597443556
9424,203490.597443556
10933,203490.597443556
10934,203490.597443556
10935,203490.597443556
10936,203487.91961919854
10937,203528.83012421735
10938,203646.82345353314
10939,203648.70526465858
10940,204099.43121800528
10941,204252.2376826987
10942,204343.86507695107
10943,204054.23235280908
10944,204291.44664336744
10945,204720.77398155018
10946,204871.14783741953
10947,205079.81758168698
10948,204870.53265151274
10949,204441.06792076307
10950,204727.44263981792
10951,204820.59525064332
10952,204397.13914314072
10953,204435.77050184866
10954,204421.66563154984
10955,205718.10873332256
10956,205890.9149581074
10957,205734.64194406607
10958,205131.63250305163
10959,204734.089803147
10960,205134.85606466825
10961,204793.00240788172
10962,204680.4241123305
10963,204920.41515770464
10964,204468.37469070012
10965,203350.13883029064
10966,203207.88972879713
10967,203006.66920280372
10968,203099.74411149416
10969,203000.0809673861
10970,203069.24573456743
10971,203069.24573456743
10972,203069.24573456743
10973,203066.5748866397
10974,203041.15616793482
10975,203008.56721966976
10976,203058.67761328002
10977,202955.11694407417
10978,202749.82568403802
10979,202729.55070146962
10980,202728.63752759012
10981,202558.27362515658
10982,202493.36976490132
10983,202490.64710991917
10984,202461.741767789
10985,202482.15167424935
10986,202579.4441998265
10987,202649.22834315774
10988,202961.9917174688
10989,202894.68605626677
10990,202579.4401715261
10991,202375.08643022756
10992,202260.54671822142
10993,202166.4950701973
10994,202285.77379585925
10995,202145.79115144134
10996,201936.89311122624
10997,202140.59621263723
10998,202123.4647230821
10999,201892.89297285784
11000,202069.45738012734
11001,201924.16939093766
11002,201712.79932056234
11003,201714.9112194682
11004,201714.9112194682
11005,201712.18484077737
11006,201747.18222494712
11007,201683.53316748978
11008,201920.3094384718
11009,202037.52403021
11010,202149.4076185458
11011,202149.0597726424
11012,202351.411178886
11013,202183.66106858352
11014,202295.92026917537
11015,202490.6319445089
11016,202549.85958921936
11017,202796.18776076075
11018,202533.3671691348
11019,202324.90248473582
11020,202451.09024988994
11021,202642.1040397776
11022,202491.33579124036
11023,202719.7466112492
11024,202007.24130991357
11025,202599.62655869138
11026,202632.0432408828
11027,202525.6595630296
11028,202887.9288199152
11029,203106.5404393857
11030,203298.47760769763
11031,203126.64755874276
11032,203015.12998781225
11033,202817.19023607412
11034,203257.70857907587
11035,203526.51310322108
11036,203439.60119123734
11037,203451.96104103138
11038,203657.03972368472
11039,203589.1177645491
11040,203336.35921901543
11041,203011.9918228532
11042,202893.23154235844
11043,202495.77740226118
11044,203406.89910710914
11045,203540.33522476073
11046,203306.26383925226
11047,202471.11686260754
11048,202267.0268665757
11049,202258.75724868686
11050,202542.42750125818
11051,202399.34952878245
11052,202999.46409427433
11053,202978.1481593361
11054,203155.14450986852
11055,203348.7238238055
11056,203481.32303404892
11057,203741.0854161843
11058,203715.82172055857
11059,203699.4794387719
11060,204033.5993002488
11061,203278.7441505269
11062,203253.94473928373
11063,203066.9521025745
11064,203518.16627522372
11065,203502.29126200962
11066,203528.34015148928
11067,203700.93178642142
11068,202751.23714161344
11069,203346.8824949839
11070,203585.4608719759
11071,203509.4220005611
11072,203287.04664029024
11073,203416.64461405476
11074,203443.59570544248
11075,203026.5357133857
11076,202052.18230834158
11077,201917.07883654977
11078,202024.70761990617
11079,201929.47878488782
11080,201929.47878488782
11081,201929.47878488782
11082,201926.71044278008
11083,201859.51965032055
11084,201874.70760357767
11085,201654.76471535704
11086,201414.0931029304
11087,201399.89367982018
11088,201299.6467106464
11089,201299.2750019534
11090,201299.2750019534
11091,201296.41793114351
11092,201307.13698997063
11093,201246.69447294218
11094,201302.18839634053
11095,201284.4233307764
11096,201338.72213562092
11097,201313.65556302495
11098,201314.0585835268
11099,201405.95850041913
11100,201457.92035262744
11101,201319.72051436992
11102,201603.38054122825
11103,201599.47592130915
11104,201648.16175177656
11105,201663.43674772076
11106,201650.27828232432
11107,201505.996917441
11108,201511.72068962592
11109,201068.3485090607
11110,200989.78164094823
11111,201256.59484003004
11112,201459.16026605782
11113,201285.70422417496
11114,201452.49745262315
11115,201341.9002282526
11116,201159.08020986177
11117,201323.6294179177
11118,201060.70203583108
11119,200987.06412606587
11120,201116.39863939804
11121,201338.4307015898
11122,201534.54972103157
11123,201642.97540718704
11124,201600.02535496684
11125,201122.63541211365
11126,200716.524991426
11127,200817.83351435928
11128,201020.8612755703
11129,200625.01696936524
11130,200534.97068055536
11131,200534.97068055536
11132,200534.97068055536
11133,200534.97068055536
11134,200532.09816752604
11135,200567.39201263568
11136,200605.80083958936
11137,200584.93766488598
11138,200601.08460545517
11139,200524.80623893344
11140,200555.0355003427
11141,200599.65850610522
11142,200624.95013676127
11143,200622.24272852912
11144,200596.7633118623
11145,200632.06853810046
11146,200462.132539277
11147,200567.27482991197
11148,200541.4020921585
11149,200569.97899715512
11150,200752.19726377958
11151,200760.22661649363
11152,200670.6883396423
11153,200493.2949122395
11154,200563.5679100034
11155,200635.9710642246
11156,200510.19956680812
11157,200583.498412401
11158,200628.22814078233
11159,200708.8810803469
11160,200820.162251659
11161,200785.15944470876
11162,200988.0327396645
11163,201074.02984584426
11164,201113.31545097104
11165,201084.68339432316
11166,201231.0736329495
11167,201734.410686003
11168,202142.0141762659
11169,202222.26682554994
11170,202198.00114094428
11171,201846.23211147476
11172,201078.3770303847
11173,201382.51053021316
11174,201461.11211356122
11175,201651.94438135647
11176,202332.06553368582
11177,202445.87732054852
11178,202594.2953725603
11179,202576.80829695243
11180,201803.2684982821
11181,202285.07626524052
11182,202165.26266320053
11183,202373.18909292537
11184,202332.5637621803
11185,203054.8925122995
11186,203140.6864266926
11187,203855.02710447714
11188,203338.92263911234
11189,202417.69145523768
11190,203017.65717149153
11191,202476.9111834962
11192,202652.45214035746
11193,203231.83728215183
11194,202998.93687135825
11195,203503.79017220796
11196,202060.10421674323
11197,202869.3759518846
11198,202706.42233910333
11199,203057.6120818611
11200,203181.27347357437
11201,203215.76245304564
11202,202872.93694084854
11203,202893.17594325516
11204,202572.02358318542
11205,202575.66973124174
11206,201369.54525384345
11207,201283.23278648237
11208,201419.56259254893
11209,201322.05502332258
11210,201322.05502332258
11211,201319.12622031843
11212,201208.2999430338
11213,201181.48854408143
11214,201197.4323980731
11215,201132.19427797943
11216,201086.68249225762
11217,201086.68249225762
11218,201086.68249225762
11219,201083.68469201957
11220,201108.36788613992
11221,201134.82123515802
11222,201094.89626777393
11223,201187.60330267786
11224,201219.28998181256
11225,201220.79875804388
11226,201169.78921186947
11227,201266.80002668142
11228,201244.86263340217
11229,201210.44785827072
11230,201133.23469980533
11231,201386.15814653452
11232,201230.84103872572
11233,200898.31624867962
11234,201043.96752795993
11235,201079.35146257686
11236,200836.86607000983
11237,200815.6270565823
11238,201033.2626730591
11239,201098.34633294278
11240,201344.4414161932
11241,201314.21979323684
11242,200743.65122933383
11243,200393.7717511709
11244,200782.78689444673
11245,199962.94114725763
11246,200131.5097601875
11247,200080.97728687653
11248,200022.88138645925
11249,199889.26991768138
11250,199886.3253787857
11251,199777.73723012442
11252,199793.12050608205
11253,199941.5666482852
11254,199772.66581460362
11255,199975.8348839865
11256,200083.3155462724
11257,200397.34645656767
11258,200364.80462352265
11259,200593.37018739062
11260,200586.43662441443
11261,200102.1339519971
11262,199843.25181619672
11263,199281.70069899055
11264,199422.89222181065
11265,199186.4767725795
11266,199046.48385811818
11267,199061.16329332604
11268,198941.64172584662
11269,198941.64172584662
11270,198941.64172584662
11271,198938.639646689
11272,198937.44606342015
11273,198909.04733016054
11274,198966.08435379714
11275,199001.07140888833
11276,199008.1367728555
11277,199071.2220121107
11278,199085.35650628593
11279,199071.12136864263
11280,199081.87077178442
11281,199083.72231520177
11282,199106.1192339622
11283,199262.61817489172
11284,199216.5873425389
11285,199276.80099379495
11286,199434.41549219695
11287,199549.21874905264
11288,199486.79566232793
11289,199654.2207453801
11290,199440.72216024972
11291,198947.90004569883
11292,199404.34000536604
11293,199672.76486281914
11294,199576.51635038134
11295,199708.094226076
11296,198956.1903259033
11297,198928.77482760185
11298,197074.25385035816
11299,197388.20557140067
11300,196405.20770859663
11301,196149.9022647957
11302,195981.33801537592
11303,196175.10205194456
11304,196172.09936642542
11305,196218.29751267761
11306,196253.98191310355
11307,196289.6008608951
11308,196286.7542783045
11309,196351.34498374813
12818,196351.34498374813
12819,196351.34498374813
12820,196351.34498374813
12821,196351.34498374813
12822,196348.37950906312
12823,196436.58887474771
12824,196322.21347904278
12825,196144.34620068883
12826,196229.32492460465
12827,196310.51504732997
12828,196333.2152884074
12829,196448.6593148628
12830,196631.3563282201
12831,196368.3618891311
12832,196337.63019255397
12833,196243.68316378075
12834,195936.2063805676
12835,195991.7044978131
12836,195965.88249504642
12837,196100.8051965172
12838,196235.08529468975
12839,196141.4322679142
12840,196267.2619579526
12841,196013.48853199143
12842,195724.515090689
12843,195766.20450797194
12844,195663.37826125964
12845,195697.86417052508
12846,195740.5751338247
12847,195630.64812883228
12848,195630.64812883228
12849,195630.64812883228
12850,195630.64812883228
12851,195627.61552112823
12852,195624.38690130174
12853,195613.48093725173
12854,195676.3222455748
12855,195673.1907556033
12856,195698.6134597181
12857,195682.76311425542
12858,195652.23545663088
12859,195591.19205470174
12860,195717.24952744233
12861,195623.2087269553
12862,195532.73299291907
12863,195557.27244638462
12864,195266.0873812511
12865,195342.84627401765
12866,195170.6032200723
12867,195148.50945917176
12868,195148.50945917176
12869,195148.50945917176
12870,195148.50945917176
12871,195148.50945917176
12872,195148.50945917176
12873,195148.50945917176
12874,195145.47675366525
12875,195127.522512231
12876,195064.496703568
12877,194916.00409356825
12878,194889.14770662872
12879,194889.14770662872
12880,194889.14770662872
12881,194889.14770662872
12882,194889.14770662872
12883,194889.14770662872
12884,194889.14770662872
12885,194889.14770662872
12886,194889.14770662872
12887,194889.14770662872
12888,194889.14770662872
12889,194886.13430146012
12890,194902.74910568327
12891,194955.32312299727
12892,194947.33047831088
12893,194831.2877942763
12894,194924.90408536274
12895,194909.74934031733
12896,194961.74113527077
12897,194985.96498881257
12898,195006.12883734144
12899,194920.6184594106
12900,194977.5361365855
12901,194900.42337787835
12902,194692.46376963815
12903,194911.19296783672
12904,194938.3687200206
12905,194691.3917945882
12906,194646.07708795555
12907,194684.27685579425
12908,194821.04303558884
12909,194768.58737462404
12910,194738.34974163782
12911,194735.23326243236
12912,194845.35660735567
12913,194850.25373761827
12914,194913.28750927723
12915,194899.93718632538
12916,194880.64228287592
12917,194926.01915588457
12918,194856.43042427785
12919,194533.93737009997
12920,194721.46837068655
12921,194695.27890366374
12922,194564.83164080748
12923,194604.02589819595
12924,194593.66380394585
12925,194615.4095033513
12926,194526.7136254972
12927,194512.075442805
12928,194443.1894540604
12929,194443.1894540604
12930,194443.1894540604
12931,194443.1894540604
12932,194443.1894540604
12933,194443.1894540604
12934,194443.1894540604
12935,194443.1894540604
12936,194443.1894540604
12937,194443.1894540604
12938,194440.15336939454
12939,194446.71501250964
12940,194370.7841874377
12941,194340.3164721087
12942,194336.33216349647
12943,194120.3194322993
12944,194117.34637273673
12945,194047.90179251856
12946,194051.00603782252
12947,194089.91335928455
12948,194028.8717024512
12949,194194.04216611123
12950,194149.08619793912
12951,193903.38996055946
12952,193677.59004002128
12953,193632.31861261796
12954,193636.81363609203
12955,193636.81363609203
12956,193636.81363609203
12957,193633.78488520684
12958,193589.878093567
12959,193565.38869040925
12960,193507.31907380212
12961,193395.49153284167
12962,193395.49153284167
12963,193395.49153284167
12964,193395.49153284167
12965,193395.49153284167
12966,193395.49153284167
12967,193395.49153284167
12968,193395.49153284167
12969,193395.49153284167
12970,193395.49153284167
12971,193395.49153284167
12972,193395.49153284167
12973,193395.49153284167
12974,193395.49153284167
12975,193392.50996432232
12976,193350.11612875352
12977,193350.11612875352
12978,193350.11612875352
12979,193350.11612875352
12980,193347.18133503225
12981,193657.7248847107
12982,194409.89200823984
12983,194655.94897395576
12984,193588.8052776829
12985,193132.41943292628
12986,193120.73529876236
12987,193281.89398658575
12988,193845.60138540503
12989,193506.2745655287
12990,193484.31141439453
12991,193773.66753277642
12992,193306.76926585188
12993,193571.30953239818
12994,193469.24684301793
12995,193426.8770307256
12996,193465.65921401698
12997,193344.45328553277
12998,193261.2180499626
12999,193285.90768958052
13000,193441.35750332833
13001,193398.1236432877
13002,193515.27446225192
13003,193534.52913757102
13004,193566.07536031975
13005,193570.43071515873
13006,193810.31261150123
13007,193799.0718736131
13008,193624.9430999922
13009,193606.59753844305
13010,193473.2992069689
13011,193300.67234872596
13012,193335.1282171684
13013,193258.22959472865
13014,193173.1955018851
13015,193163.2328892039
13016,193163.2328892039
13017,193163.2328892039
13018,193163.2328892039
13019,193163.2328892039
13020,193163.2328892039
13021,193160.30293130546
13022,193146.34702868125
13023,193089.22361930856
13024,193251.27408021752
13025,193360.6537823616
13026,193338.4936522979
13027,193287.35524311266
13028,193523.74766052538
13029,193514.65024899898
13030,193417.41102704036
13031,193656.18425430066
13032,193708.75233425898
13033,193600.0820079525
13034,193565.52254995395
13035,193554.92512113755
13036,193255.59427236792
13037,193301.10440782818
13038,193200.70907146024
13039,192636.90442921733
13040,192302.7063550901
13041,192592.60174594232
13042,192566.12026320226
13043,192885.20364084834
13044,192862.6352243823
13045,192939.10460005034
13046,192914.21705710224
13047,192938.81173584913
13048,192936.209228684
13049,192948.17117944904
13050,192854.5894321675
13051,193065.85881646373
13052,192728.1117143257
13053,192440.08058652937
13054,192841.90177936788
13055,192771.41867631458
13056,192706.45480234735
13057,192629.51630331652
13058,192651.71678452744
13059,192456.83772804707
13060,192456.83772804707
13061,192456.83772804707
13062,192456.83772804707
13063,192456.83772804707
13064,192456.83772804707
13065,192453.93052314705
13066,192365.268246943
13067,192365.268246943
13068,192365.268246943
13069,192365.268246943
13070,192365.268246943
13071,192365.268246943
13072,192365.268246943
13073,192365.268246943
13074,192365.268246943
13075,192362.39213609847
13076,192589.2356983606
13077,192687.81986768305
13078,192672.01932532512
13079,192527.41888074332
13080,192993.33546945354
13081,192688.79259861042
13082,193088.71828173517
13083,193076.2820842803
13084,193394.85794971933
13085,193254.7428793716
13086,192705.2708362758
13087,193136.257162492
13088,192751.6738831311
13089,193050.6325057893
13090,192899.90772957966
13091,192218.83572324633
13092,192227.1009923971
13093,192576.4735137986
13094,192484.99968887956
13095,192456.8976308195
13096,192797.54539989508
13097,193054.06356958332
13098,193065.93620596352
13099,193069.31462417092
13100,193286.48981370355
13101,192766.1955590932
13102,192469.3363238631
13103,192168.69931450437
13104,192252.2754730765
13105,192252.5154363964
13106,192119.28458400894
13107,192235.6607468374
