,equity
7218,233389.03981823064
7219,233061.73119433754
7220,232418.3243385607
7221,231262.76074286265
7222,234016.93847700043
7223,233272.44025593984
7224,234307.0522277987
7225,233362.2188175476
7226,234013.2470300239
7227,234581.88843118778
7228,235066.20765730707
7229,238956.36675513955
7230,239258.06626352406
7231,235229.21977965173
7232,234771.94614532334
7233,233793.49590058057
7234,233877.15876724178
7235,235142.86153445006
7236,232265.79427250286
7237,232455.4898606704
7238,235052.9671382362
7239,230453.88806215502
7240,233923.37809850954
7241,234937.74908350268
7242,235463.8811598682
7243,234394.76821488605
7244,234108.500634665
7245,233046.6450276412
7246,233347.49061909004
7247,233356.45547789233
7248,233661.00253858737
7249,236127.87034041696
7250,237281.07576121137
7251,244113.38533447354
7252,245590.1213296463
7253,244797.5852509068
7254,241136.5620797055
7255,243538.7416826463
7256,240917.31706639336
7257,234299.95038457544
7258,233719.72739275417
7259,227757.91581557613
7260,227794.8961966592
7261,231294.511999884
7262,231924.79798880155
7263,231538.7007135082
7264,228145.53835568513
7265,230816.15976826186
7266,230050.7646685404
7267,230255.6370855341
7268,229192.1566227758
7269,231009.57191277173
7270,233007.28175005503
7271,233010.74128812572
7272,229096.13738180615
7273,229170.38320870046
7274,229260.8772456274
7275,229754.66370899667
7276,231358.24069365585
7277,231096.80703281486
7278,230958.4808685778
7279,229780.78559785974
7280,231132.9772651023
7281,231396.0205155215
7282,231893.49691634925
7283,233177.407813312
7284,233646.30321036826
7285,234153.56553472346
7286,234110.81828372696
7287,233557.3742507723
7288,233590.35623014602
7289,234432.00511530414
7290,234128.61380622067
7291,237806.26656382845
7292,236759.7876343367
7293,238420.97784659627
7294,237140.46370043448
7295,235417.8851564745
7296,235762.55215054602
7297,238208.43570865865
7298,243057.0581263048
7299,242286.47596323135
7300,246684.82045504998
7301,247321.53986048288
7302,242106.20620161528
7303,241671.38811150676
7304,244253.91240705273
7305,249532.60569281472
7306,248431.0968235309
7307,253181.47345084575
7308,259758.6401782031
7309,245526.70739752075
7310,251886.06018157088
7311,259450.45842317867
7312,255137.5150481793
7313,258029.90229795518
7314,259878.959531871
7315,263341.5420718543
7316,268883.5028023906
7317,264891.3967885668
7318,273028.42225979985
7319,277294.0642832649
7320,278378.02952732693
7321,279144.92242945306
7322,277935.7832766829
7323,279890.8766728638
7324,281790.53624308144
7325,273422.7877379844
7326,262024.1038587384
7327,263804.0211176407
7328,275946.14959811216
7329,278425.4763052747
7330,272112.25269133126
7331,265316.6368473182
7332,275339.98115318845
7333,276473.6898517541
7334,273296.34701806173
7335,266615.46170183964
7336,265995.0462342954
7337,268910.67905502283
7338,272141.75689331215
7339,271208.60349628294
7340,270539.05076139903
7341,271106.1964079489
7342,270155.2252975667
7343,269637.4630837511
7344,270942.7046331477
7345,271917.63285242376
7346,271810.8275097444
7347,271272.48870155116
7348,271621.0277709599
7349,269838.32080856006
7350,271482.4567477056
7351,274193.95469204057
7352,273659.9796715734
7353,273596.99860727787
7354,270039.2293439618
7355,270067.655653706
7356,271069.56515965296
7357,268130.1907316436
7358,269618.994907785
7359,268852.760075777
7360,266922.089876565
7361,268048.62366642215
7362,267157.4200721145
7363,265097.67568444984
7364,265811.23829117924
7365,268791.56162816717
7366,269858.85942022345
7367,270283.829184204
7368,270202.0832772698
7369,273344.7087746482
7370,271410.07294214185
7371,269273.2771738215
7372,271549.9378957945
7373,271249.2404747269
7374,269504.31398509076
7375,269180.85679170606
7376,266688.2624877284
7377,265666.9288237459
7378,266269.634462444
7379,273278.23190598655
7380,269110.17439358373
7381,270969.75294128526
7382,269514.2954015576
7383,270646.7498414127
7384,272434.42481254484
7385,273822.3879725396
7386,275232.09134520084
7387,275857.86260892265
7388,275772.2499646776
7389,275891.85709027306
7390,277013.4897470247
7391,276509.9788332258
7392,278057.21114453406
7393,270932.8881535688
7394,269671.41920634505
7395,262134.61404382388
7396,258835.07911452078
7397,261752.2181949752
7398,265790.92951199267
7399,264313.9953270659
7400,261783.774232138
7401,265189.43164396414
7402,263805.4268205062
7403,260587.49505122917
7404,264006.4573813961
7405,263003.30016451003
7406,261480.03641265247
7407,259856.95643013137
7408,257260.57061208217
7409,261088.43158838485
7410,264116.89855666534
7411,261180.22893983554
7412,259486.43218109763
7413,252608.3364824208
7414,252537.95537969345
7415,251014.48090025556
7416,246912.55209404504
7417,246689.33076832036
7418,246831.95651912224
7419,247236.58200085894
7420,245306.3015785062
7421,244143.2621005611
7422,243045.1511359525
7423,243211.17923292416
7424,242882.7018532163
7425,243049.30151144578
7426,242565.68529804164
7427,243182.07505885008
7428,243086.5031971982
7429,242897.8261685625
7430,243392.3775272913
7431,242828.9401835248
7432,242721.60353745852
7433,240317.00784340885
7434,240231.45339466823
7435,241335.274443222
7436,241574.1242123906
7437,242326.29705351792
7438,242337.35855057463
7439,246469.75690502938
7440,246978.75670651603
7441,254611.7078344435
7442,249180.14072166468
7443,249088.51219210582
7444,244958.68706374808
7445,247367.1801111843
7446,243595.81966318018
7447,246526.8851738447
7448,246297.73283666337
7449,248317.3832656164
7450,248368.3795752149
7451,247954.2629982082
7452,241827.08275789092
7453,241752.7458891723
7454,243741.58644233854
7455,241096.44512333928
7456,237727.69377857118
7457,237780.0945338777
7458,237675.3642611985
7459,238105.25870591274
7460,239011.54902678088
7461,239272.3697961321
7462,238271.3753420349
7463,238574.4558334093
7464,239317.8210681635
7465,238868.44284763362
7466,238698.0107093605
7467,238112.19682957808
7468,237869.598747635
7469,236554.2253184698
7470,237286.98991414378
7471,237141.7674956094
7472,236341.70515425308
7473,237526.11973600174
7474,237348.58452667965
7475,236082.32042844937
7476,235650.4637025736
7477,235856.30331827851
7478,235504.195951907
7479,236696.04488491264
7480,238217.41262964354
7481,236877.7321175761
7482,235196.84809278397
7483,233223.3454968078
7484,233664.4232375412
7485,231573.8784333285
7486,231684.92253711386
7487,231310.51615631543
7488,231277.38033191694
7489,231365.01199280284
7490,230309.93020523307
7491,227174.85837314298
7492,226440.20580767127
7493,227002.00390299686
7494,226825.13984610524
7495,227124.2590860401
7496,225906.97895624276
7497,226196.99497369555
7498,227398.62642234386
7499,227413.08318772813
7500,226147.93065616995
7501,224750.03849067533
7502,225436.55179391298
7503,225546.33928456015
7504,224958.17648558316
7505,225221.87169459215
7506,225796.24121549135
7507,224822.4064806248
7508,226924.1818371884
7509,231444.26989061615
7510,235220.29168273852
7511,244597.35349195136
7512,244147.59757028165
7513,252777.9551806964
7514,246941.5382817262
7515,240334.31698046517
7516,239680.87742059017
7517,240330.99150027861
7518,241467.85542130066
7519,249005.28670630933
7520,252013.76572305657
7521,251189.1855574666
7522,249744.28698043188
7523,246029.65469949317
7524,248411.88818755894
7525,249576.80918941434
7526,246296.5494399124
7527,246448.14192947745
7528,243360.14174724085
7529,244337.96855994873
7530,248839.768868414
7531,255847.2656152409
7532,257230.48339650396
7533,251813.67084219333
7534,251647.0216142487
7535,257143.43848869676
7536,260183.00451228552
7537,257800.44427098826
7538,253454.04798511942
7539,250255.7318963057
7540,249030.67632279336
7541,251974.2116211082
7542,249030.45953118883
7543,251605.6904442244
7544,256692.9658522346
7545,256070.16266376016
7546,253208.57859599264
7547,247828.11572868674
7548,248447.93408814384
7549,247688.17836470282
7550,249391.77838114422
7551,252949.4775262804
7552,249707.67924549239
7553,247549.14688732522
7554,247360.69889052116
7555,246299.5842987083
7556,246190.47526655256
7557,245385.06716878578
7558,245385.06716878578
7559,245385.06716878578
7560,245385.06716878578
7561,245385.06716878578
7562,245385.06716878578
7563,245385.06716878578
7564,245385.06716878578
7565,245385.06716878578
7566,245385.06716878578
7567,245385.06716878578
7568,245376.06418717114
7569,245427.28703963288
7570,244170.39194669345
7571,242297.42143577305
7572,243091.67309309525
7573,244109.92511922057
7574,243090.64400769095
7575,242854.44670632205
7576,242854.44670632205
7577,242854.44670632205
7578,242854.44670632205
7579,242854.44670632205
7580,242854.44670632205
7581,242854.44670632205
7582,242854.44670632205
7583,242854.44670632205
7584,242854.44670632205
7585,242854.44670632205
7586,242846.5085349993
7587,243329.89522170264
7588,243510.3252895169
7589,243116.08052715336
7590,241581.65362232426
7591,241252.01498411744
7592,239500.84226718373
7593,239500.84226718373
7594,239500.84226718373
7595,239500.84226718373
7596,239500.84226718373
7597,239500.84226718373
7598,239500.84226718373
7599,239500.84226718373
9048,239500.84226718373
9049,239490.00236316884
9050,239357.49436632427
9051,239920.657856283
9052,239924.2721576098
9053,240296.72650681098
9054,239878.5099626985
9055,240286.23747446484
9056,242118.22811786822
9057,242184.60965592024
9058,242834.5326605444
9059,241311.31074662026
9060,242441.39857605397
9061,246088.2830863823
9062,247902.22260340382
9063,248168.89068351378
9064,248371.8316093862
9065,247879.9036028097
9066,252113.73210851176
9067,249081.09388220048
9068,248241.25771783915
9069,246940.35425856418
9070,246704.99880024014
9071,251027.24508232102
9072,251570.33804950526
9073,258985.8969444458
9074,258742.94674623365
9075,259904.22469861052
9076,261152.11714231208
9077,262009.60591093136
9078,257984.77279165466
9079,261871.18647986517
9080,261322.42696938847
9081,258187.72537515368
9082,264490.8665178519
9083,265818.9447728149
9084,266281.3276118444
9085,264127.6686533722
9086,266808.5306359496
9087,267873.1103523353
9088,268733.9959654452
9089,270954.3187546696
9090,267777.7433129666
9091,271715.54242138966
9092,269561.30584295205
9093,267051.5417193997
9094,256784.4918910365
9095,260214.92374949253
9096,264608.5796563783
9097,266150.7063134953
9098,266213.18643645983
9099,274304.3590958076
9100,273790.6341394455
9101,276457.3269592061
9102,276989.92833006755
9103,279027.82508953713
9104,277372.07390392775
9105,276355.6953876988
9106,272231.30984827335
9107,273937.23393842945
9108,281490.3791389086
9109,280058.3707125193
9110,277565.99821647303
9111,276762.8529924887
9112,278554.9988554585
9113,282158.45276717306
9114,280155.3601030545
9115,274876.66845792416
9116,274600.6987230333
9117,270104.8556247306
9118,264808.6503217441
9119,266266.89318608487
9120,268391.6178482726
9121,266756.03082555975
9122,266699.0882414664
9123,267962.87269515824
9124,267816.0303820441
9125,267522.3655510077
9126,266415.32033010107
9127,266152.06346290896
9128,266349.7198408944
9129,266972.9772099203
9130,267267.39668689354
9131,266615.0906360468
9132,266239.5042944126
9133,267145.37210528436
9134,268034.670354375
9135,268306.50120954856
9136,265377.96937427996
9137,265087.4687414971
9138,264078.8065120381
9139,262813.91816371825
9140,266638.2338950712
9141,266409.57859950024
9142,267513.6461294282
9143,266949.2030632551
9144,269410.97355596616
9145,275215.83113657736
9146,277194.5805790533
9147,276298.77628387127
9148,275706.38188714103
9149,276682.56554829463
9150,275651.858478183
9151,276269.8597861174
9152,278433.95673819893
9153,280726.73393464315
9154,278425.4692986406
9155,285091.50618869124
9156,291797.945681807
9157,291795.7586220091
9158,289708.783154931
9159,289637.55325601576
9160,287388.9119783739
9161,289399.10129392985
9162,289309.2284424127
9163,286211.88493309176
9164,286958.4727621626
9165,285150.72412221186
9166,286475.89730656805
9167,285461.38381111086
9168,291004.87599077704
9169,297261.96702118847
9170,294965.47862153413
9171,292113.65645391034
9172,290160.0509730245
9173,293005.9536458218
9174,292219.22622216365
9175,293463.6491372909
9176,291580.3856611638
9177,296632.5985151745
9178,295275.5568425911
9179,291651.928865208
9180,277953.51610263006
9181,279229.12640260125
9182,286062.9387727135
9183,287549.1275168835
9184,288625.57287072233
9185,291988.4182261869
9186,295244.2572165682
9187,298315.4465024338
9188,299077.06339506846
9189,298190.69255027315
9190,293101.0035790487
9191,293397.5052140327
9192,288745.9487760656
9193,289847.16897078935
9194,294039.47962104995
9195,293993.28456224356
9196,290149.7841734472
9197,284521.24461632106
9198,286395.2366545593
9199,291025.6821492527
9200,289069.9939114111
9201,283832.93756833934
9202,283708.0022400518
9203,281357.19479805493
9204,282201.3206675241
9205,282446.8401065368
9206,282419.30516071763
9207,282628.2529543595
9208,284387.7297752402
9209,284874.1536775551
9210,284864.93502875237
9211,283872.4546259692
9212,283927.6241189463
9213,281093.58648833685
9214,282005.5893494142
9215,281629.52394902246
9216,280970.64384217234
9217,281204.6808643063
9218,279027.3132915552
9219,280262.1352289708
9220,279972.3887877093
9221,279674.84977198835
9222,285155.7395867602
9223,285833.5612953159
9224,283875.3453895943
9225,283798.4114832479
9226,285299.6798700206
9227,292699.9369151298
9228,294492.69402627676
9229,294177.96859564073
9230,294102.7914674771
9231,293350.4686530478
9232,290702.3754948749
9233,293921.5494421824
9234,291819.85608356056
9235,284564.1405227526
9236,281896.8664532936
9237,284611.01585867186
9238,285279.39976144605
9239,286604.5228303402
9240,291503.3092415799
9241,294888.49387153354
9242,297746.56434924406
9243,292990.41373390635
9244,289889.5296312902
9245,286906.72435763915
9246,284597.0989370505
9247,283774.5805822075
9248,283459.7797205497
9249,285416.6904187774
9250,283858.72337886435
9251,283939.87592566333
9252,280152.7376012611
9253,276144.93995025795
9254,277203.80332432967
9255,275991.1894008344
9256,277499.78919064
9257,277517.3596917422
9258,275582.399844168
9259,277205.39309725165
9260,271215.81171121646
9261,270943.82911128923
9262,270291.0630341396
9263,269911.73856712814
9264,270819.1962009053
9265,271497.7208952257
9266,271329.2051907621
9267,271303.64112107834
9268,271883.95566175634
9269,273966.15386259684
9270,275225.43075464014
9271,274151.53514501813
9272,269212.0647743469
9273,269790.10950466804
9274,270393.78342967073
9275,266562.92899751785
9276,263996.17729919706
9277,264135.1274661445
9278,263509.42283549014
9279,264348.136316753
9280,265036.05511671666
9281,265771.91868172225
9282,265797.66527924506
9283,265513.451777627
9284,263478.67054478364
9285,266867.842833133
9286,267572.61683583714
9287,268286.8935209427
9288,268261.6781213771
9289,267996.1049544585
9290,267428.15080673946
9291,267174.05660182296
9292,269002.23888279375
9293,267736.61350783653
9294,269533.06691310473
9295,269819.2717799071
9296,269403.3134241373
9297,270346.99073443236
9298,268276.9686846394
9299,265489.0884567619
9300,266848.3888627019
9301,270085.22342845064
9302,268701.3331393895
9303,269431.3391559421
9304,265905.78698657034
9305,266868.55306714616
9306,268214.7716785538
9307,267890.0057570998
9308,268518.68933784286
9309,272384.7971692877
9310,273605.15111972485
9311,273632.8656649396
9312,277677.35694819235
9313,279740.1264634103
9314,279860.3822594662
9315,283890.7309015339
9316,283577.93377443496
9317,283027.15693425067
9318,284511.2935443797
9319,286242.4651939496
9320,287924.0610581229
9321,285043.964618576
9322,289288.91018312215
9323,277461.76028440543
9324,281464.50646900345
9325,277997.72305662977
9326,281982.7586544571
9327,283067.91461018345
9328,282813.475817837
9329,286701.58471717004
9330,283117.7834102286
9331,281360.9449688935
9332,280056.75563745707
9333,285778.8162454496
9334,274563.5354936728
9335,270941.77724795556
9336,278261.40910187113
9337,268716.7578689887
9338,271743.2615848874
9339,273692.92130159296
9340,272029.48591987055
9341,268417.77250649384
9342,269974.43070309225
9343,272669.67946062837
9344,273401.1945479073
9345,273557.05940149067
9346,276128.36159702396
9347,276941.2471391365
9348,277070.50893953646
9349,277966.07600618585
9350,279682.4897231066
9351,279712.20805965265
9352,274307.7799848672
9353,272967.99040212756
9354,274935.10324549273
9355,271688.07168334146
9356,274477.5548354683
9357,272681.55468485015
9358,275631.7057950854
9359,276038.941253739
9360,275163.4843075394
9361,273079.8668323364
9362,274875.3586230229
9363,270574.41167952685
9364,271359.7380970739
9365,270080.1416263893
9366,271777.1465365844
9367,272940.5394954058
9368,277232.20140590856
9369,278449.401502907
9370,277368.83816895756
9371,265154.29095763585
9372,269796.60084052774
9373,267567.3798646866
9374,265672.1002855185
9375,267463.32638083753
9376,270093.96153044037
9377,272534.02319011337
9378,271178.490952482
9379,272510.4148582054
9380,272596.03342580335
9381,276152.60857303196
9382,277322.8437411357
9383,275663.23519707425
9384,275414.60451546434
9385,278714.5372266183
9386,276379.3656057842
9387,289009.9621407938
9388,288829.45898058405
9389,288877.57335941325
9390,287352.7417508838
9391,284981.32293812005
9392,289841.90409774904
9393,290590.1184036907
9394,289339.2980963249
9395,294244.17560730106
9396,289221.5057874286
9397,291239.90233579575
9398,291481.6723603955
9399,287395.46959987975
9400,290871.57253331976
9401,289077.64011805115
9402,287267.57445258927
9403,291400.7095845176
9404,292469.2255776562
9405,293207.9958262382
9406,291885.9060844839
9407,283555.38737265865
9408,283461.8159902715
9409,290611.1163945466
9410,277709.0768008165
9411,276287.49233082484
9412,272360.24921417516
9413,274823.1671536578
9414,275276.9983458999
9415,275951.9984107114
9416,277370.45574773627
9417,276017.6420601655
9418,271778.19261565234
9419,271659.17696165777
9420,271493.84584663896
9421,272326.5514278033
9422,271946.9552170618
9423,269824.023386268
9424,270445.8340339118
9425,271198.2128916042
9426,270004.3978287713
9427,270535.7679339173
9428,270981.27350234776
9429,270754.05543988594
9430,270642.5049012488
9431,271851.1258746136
9432,272172.1559124938
9433,272450.315058457
9434,273086.48920476617
9435,273044.4529361448
9436,272672.36320777587
9437,272770.3215531031
9438,274559.55767819885
9439,274227.55594625976
9440,273345.917031896
9441,271614.0643874502
9442,272705.54641035036
9443,270811.3214345396
9444,270238.2936701663
9445,269133.18820991414
9446,269310.2109586973
9447,267468.8155043602
9448,267552.0011791822
9449,269539.37822778494
9450,268607.8485572974
9451,267825.64098284894
9452,266763.4435752913
9453,266777.83285340155
9454,266777.83285340155
9455,266777.83285340155
9456,266777.83285340155
9457,266777.83285340155
9458,266777.83285340155
9459,266777.83285340155
9460,266766.49075410765
9461,266950.59336996183
9462,267134.389114191
9463,266880.6419869411
9464,263264.1962174461
9465,261937.08371815947
9466,260958.5736826548
9467,261076.65807435202
9468,260681.68215359672
9469,260681.68215359672
9470,260670.00138545877
9471,261716.4616151418
9472,261637.73483711702
9473,262549.5385104404
9474,263429.1477901474
9475,263682.82697240904
9476,263987.8051617635
9477,264006.28946413664
9478,265585.5833379077
9479,266192.2193020058
9480,266440.1173050643
9481,267376.9834646068
9482,269297.14608831774
9483,269958.4099642765
9484,272334.96668137115
9485,265026.4828579931
9486,263171.5562929118
9487,266249.85394059913
9488,270146.56615840865
9489,264299.64737086906
9490,266809.44120363734
9491,265096.51286608574
9492,262995.24288454745
9493,263383.8298324156
9494,260086.65538732422
9495,257542.36888009036
9496,260553.09638996355
9497,261589.00486637978
9498,259916.85335353418
9499,258361.26087460274
10933,258361.26087460274
10934,258361.26087460274
10935,258361.26087460274
10936,258347.66130614936
10937,258552.00994788724
10938,259217.95344141222
10939,259231.87449051603
10940,262249.23938677035
10941,263234.4659465166
10942,263806.1670170947
10943,261940.13034499343
10944,263421.6810775169
10945,266301.0683899964
10946,267322.48661701503
10947,268691.0874641749
10948,267362.26949207106
10949,264646.17219490744
10950,266442.6809962229
10951,267030.19735311304
10952,264368.5646976421
10953,264619.6217681086
10954,264521.2287826106
10955,272622.44338120427
10956,273760.090442188
10957,272686.5278160305
10958,268557.09112688986
10959,265853.5919743037
10960,268379.0541659198
10961,266094.9269128103
10962,265380.09262075095
10963,266928.75470611604
10964,264108.8381182585
10965,256893.8215762605
10966,255917.95966960577
10967,254644.11245721602
10968,255151.15370832602
10969,254586.0440345197
10970,254939.7713860438
10971,255023.1371892163
10972,254934.06208680032
10973,254746.3246613797
10974,254593.5986460234
10975,254423.42871698784
10976,254744.13549423724
10977,254177.78458256685
10978,252983.58771032188
10979,252837.7298205518
10980,252829.24822072705
10981,251979.38353655572
10982,251653.04436177303
10983,251671.84731508337
10984,251485.46435013282
10985,251679.8275823222
10986,252213.8374875498
10987,252738.5409491115
10988,254958.1214855732
10989,254542.3199851353
10990,252719.6034598898
10991,251492.51073486064
10992,250849.9619116463
10993,250205.03235942643
10994,250976.66955000508
10995,250101.52909423536
10996,248946.8619734122
10997,250282.83666962062
10998,250162.6378179243
10999,248532.12612630113
11000,249485.1316084145
11001,248402.17586370726
11002,247102.0644022595
11003,247118.28199609602
11004,247338.35023010187
11005,247459.9038287028
11006,247667.87074888835
11007,247140.96166084823
11008,248294.8086111887
11009,249008.69711427772
11010,249842.90181677302
11011,249852.03784003583
11012,250970.61484322828
11013,249923.44413614908
11014,250698.69343240486
11015,251853.4730594047
11016,252214.84691365558
11017,253886.5564732715
11018,252351.0696708001
11019,251151.6964223807
11020,252009.34609271647
11021,253158.57885021917
11022,252244.70801766645
11023,253667.37186587692
11024,249197.84447023674
11025,251160.30855664922
11026,251334.1292332727
11027,251335.31273107973
11028,252653.09731819347
11029,253137.12588457565
11030,254014.76535688114
11031,253109.91737863162
11032,252305.15019430616
11033,251618.56418836056
11034,254667.25628968017
11035,255428.51979581776
11036,256111.1757324018
11037,255146.53824128569
11038,255831.27330727092
11039,255356.00307345213
11040,253232.5000583972
11041,251299.6458344337
11042,250528.18515616565
11043,248062.82055638914
11044,253976.4023866114
11045,255325.32148076122
11046,253744.9850507942
11047,248392.32371256902
11048,246834.17316194082
11049,247593.51573011634
11050,248330.89835300788
11051,246861.56215240876
11052,250871.62140316
11053,250893.3573462648
11054,252042.27628763847
11055,255073.9117063293
11056,255815.99963586137
11057,257390.25464398426
11058,255322.99513821033
11059,254477.75071749918
11060,257561.46453211718
11061,252972.20579329113
11062,253203.900698468
11063,253079.60887826284
11064,256308.55870714912
11065,255025.0244536815
11066,255472.18836963133
11067,256060.28511414607
11068,248658.54566893692
11069,252061.89173200517
11070,257206.7787209888
11071,257237.63851337723
11072,256523.23340998523
11073,251203.47223995597
11074,249770.02839503105
11075,247543.09870345765
11076,241498.65744100336
11077,240796.67333263578
11078,241313.44726139735
11079,240751.3995016224
11080,240985.3033564812
11081,240978.59772361087
11082,241459.07752948915
11083,241039.2944605189
11084,241475.9311245433
11085,240135.23052228813
11086,239039.08129345934
11087,240144.2663201252
11088,239127.84689278284
11089,239819.7823271466
11090,241131.83488461038
11091,240621.9525958471
11092,239437.19965428594
11093,239954.96944586013
11094,240313.30354597617
11095,240136.68051951157
11096,240532.9129866045
11097,238391.95465854436
11098,241217.23688798075
11099,239908.63671344556
11100,240021.25135418357
11101,238162.369354133
11102,239154.57813734253
11103,238206.50156511084
11104,242468.39382535085
11105,243252.63851637527
11106,243138.418274165
11107,244719.14447275674
11108,246020.17499723777
11109,242322.07892118028
11110,244082.39796928698
11111,245589.9747476476
11112,250598.83137783658
11113,248205.05648714775
11114,252103.46009882118
11115,251656.5175957457
11116,250105.3500292842
11117,253464.10655558357
11118,251216.86922448192
11119,252148.59207144892
11120,251533.7951991302
11121,254675.12894744216
11122,254470.26718065323
11123,257133.68906866654
11124,259424.06694378346
11125,255855.81708686694
11126,255292.97991356513
11127,253901.24572854274
11128,254050.74154429007
11129,256721.6820969719
11130,257123.74729213573
11131,260959.1757341832
11132,258939.38377770284
11133,259504.0676020156
11134,259124.4886230189
11135,260731.71824357036
11136,266702.18756080035
11137,265703.2963531042
11138,271100.5175562201
11139,273568.07880671
11140,275409.64413916256
11141,275460.0811970998
11142,258455.58930422566
11143,253089.78639320136
11144,249418.5073663475
11145,255078.84416174385
11146,255301.16904488817
11147,251253.50683616175
11148,249206.4749587406
11149,247106.81241236432
11150,247775.54261770306
11151,251701.4562915063
11152,249603.28868320136
11153,250191.48331103454
11154,253475.62676435115
11155,255095.59610928645
11156,256728.13097485533
11157,259975.62869487173
11158,258993.91996040993
11159,254533.91295781735
11160,256364.04144913086
11161,255927.59663606784
11162,259787.82261412806
11163,260095.1029892369
11164,257887.53483906112
11165,259369.2340540769
11166,261506.84795050783
11167,265862.90633124305
11168,274827.28348969936
11169,274932.2716223243
11170,275626.9612797873
11171,272201.9999103582
11172,267308.8204543592
11173,268951.542301225
11174,266461.68600813183
11175,258194.71160936338
11176,261523.35197099124
11177,263382.70125830296
11178,262992.8852462647
11179,263370.90069562884
11180,257541.43893350064
11181,259962.64842610472
11182,258787.5280796526
11183,260118.33946787202
11184,259849.55256916146
11185,264665.67394506815
11186,265220.8647823324
11187,269947.9113669801
11188,266557.0330411569
11189,260707.38921371292
11190,265040.49912963784
11191,261439.94617004512
11192,262631.61861413537
11193,266434.1529569673
11194,264084.221290685
11195,268118.7710405687
11196,259815.0169277766
11197,264831.05983244407
11198,263016.29869469797
11199,263777.75029131904
11200,266629.53011858754
11201,260181.61674215255
11202,260831.65519802677
11203,260646.8278189991
11204,258721.78064128172
11205,257496.29123334595
11206,249264.91814204134
11207,248761.46249778985
11208,249442.72145098352
11209,248712.97738202362
11210,248458.69167584888
11211,247807.20102042024
11212,246743.11532624366
11213,246365.9043790879
11214,246346.0713523801
11215,245654.70412080886
11216,246386.4388241721
11217,245462.60128454017
11218,244673.1772163094
11219,244753.98595206434
11220,244896.8951543545
11221,245137.04396073348
11222,244886.42156455823
11223,245565.4695368036
11224,245775.7939987336
11225,246188.99720702195
11226,244697.21494839364
11227,245260.32342752942
11228,245224.3855398186
11229,244698.55647630387
11230,243402.1323740586
11231,244806.42270974597
11232,243896.48682677763
11233,242052.03414436753
11234,242969.71913510963
11235,243179.89222646036
11236,241796.91270039836
11237,241644.79685380912
11238,242957.84314809792
11239,243331.74837901513
11240,244813.3128602234
11241,244612.2217885177
11242,240849.76518668522
11243,238733.50082631514
11244,240584.58856597825
11245,236003.29558768548
11246,237697.96014623137
11247,237236.58494167367
11248,237685.79699086872
11249,237032.71159655994
11250,237018.3296107426
11251,235466.632060264
11252,235200.24206494007
11253,236248.5643590293
11254,234804.2178248158
11255,236442.7345404856
11256,237491.34247744118
11257,239531.36040642828
11258,240807.80110534743
11259,242946.30657741334
11260,242881.39977937296
11261,240087.34633202723
11262,238428.6174317865
11263,235019.9271804858
11264,235205.4847086469
11265,233995.2535045459
11266,234087.0675523831
11267,235540.05937182117
11268,235991.36254141934
11269,236972.27783763572
11270,233135.34314118026
11271,232681.9440285153
11272,231309.2554568994
11273,229490.49372425684
11274,231689.00702752807
11275,232517.07368182624
11276,236400.71089742184
11277,235842.88884501255
11278,232403.76705692633
11279,233206.159454135
11280,229591.39850723377
11281,226350.16188049683
11282,226855.05676775367
11283,228233.39018943702
11284,230361.19849619633
11285,230985.2214137293
11286,236065.36911160342
11287,235934.2452557319
11288,231293.60695167506
11289,228315.3819174465
11290,227777.22296203815
11291,222227.83173629525
11292,224874.71660579872
11293,226395.18691712728
11294,225873.34419172042
11295,226591.49001825586
11296,222240.57659469283
11297,222084.7341572142
11298,211523.90735862587
11299,212464.93736613926
11300,207422.96299934818
11301,206005.82544641756
11302,205800.32334419253
11303,206856.25797411444
11304,207063.09085066512
11305,207551.1535001339
11306,209722.69813297872
11307,211927.7485855346
11308,212787.5060539512
11309,212426.58467509612
11310,213684.01608552254
11311,216116.549850668
11312,216906.70008584173
11313,211318.3392945665
11314,214257.52665999162
11315,210780.71322574865
11316,210228.05195920586
11317,213013.57364766535
11318,209760.2073523333
11319,207883.54760719027
11320,208190.85085240676
11321,206833.0307330815
11322,207789.70186217438
11323,206013.4144366804
11324,205198.94496356836
11325,205293.54388148212
11326,205843.47596697442
11327,205804.3124365005
11328,205758.7249724689
11329,205614.74912245822
11330,204989.700840577
11331,204989.700840577
11332,204978.68569898378
11333,205035.10988553785
11334,204792.5016913066
11335,204738.5886652876
11336,204693.08731341697
11337,204487.6246280702
11338,204531.07824830365
11339,204383.67893201637
11340,204675.64421086575
11341,206073.88467502093
11342,206085.5266420409
11343,205573.20084038432
11344,203985.04748635288
11345,204667.77986257357
11346,203101.95916909416
11347,203003.15026430014
11348,202649.2943034274
11349,202649.2943034274
11350,202638.77474788562
11351,203572.4909078858
11352,203431.71973521795
11353,204675.6150255579
11354,206060.4532170097
11355,205850.4837124782
11356,211403.77418685818
11357,210654.76689883217
11358,210250.93307055015
11359,218238.14837533294
11360,217879.68582293068
11361,209130.8093010587
11362,212594.79361673992
11363,208098.4085414433
11364,206704.73986330052
11365,204489.4867810663
11366,205696.1869238974
11367,207010.4228494432
11368,204439.6627003357
11369,204205.20115602182
11370,203878.16373450245
11371,201706.21947769125
11372,202085.27549668722
11373,202515.8710656386
11374,201761.44505933262
