date,equity,drawdown,delta_pos,cost_usd,cost_pct,slip_cost,pnl,sample,bundle
2008-02-07,99495.79124092338,0.09098222301297271,1.0,0.0,0.0,0.0,-106.15247130369987,OOS,1
2008-02-08,99552.65802063828,0.09046267426587372,1.0,0.0,0.0,0.0,57.15496002960396,OOS,1
2008-02-11,99473.37341719806,0.09118703770948922,1.0,0.0,0.0,0.0,-79.64087048663026,OOS,1
2008-02-12,99374.89683956356,0.09208674370277938,1.0,0.0,0.0,0.0,-98.99792703468302,OOS,1
2008-02-13,99188.99355998955,0.0937852013342561,1.0,0.0,0.0,0.0,-187.07267678892413,OOS,1
2008-02-14,99375.24591987266,0.09208355442007095,1.0,0.0,0.0,0.0,187.7752290837087,OOS,1
2008-02-15,99363.79782008653,0.09218814704744259,1.0,0.0,0.0,0.0,-11.5200719053965,OOS,1
2008-02-18,99363.79782008653,0.09218814704744259,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-02-19,99376.05736857188,0.09207614082715902,1.0,0.0,0.0,0.0,12.338043386350694,OOS,1
2008-02-20,99262.08434368759,0.0931174261360616,1.0,0.0,0.0,0.0,-114.68861605325453,OOS,1
2008-02-21,99439.57951622274,0.09149578701794908,1.0,0.0,0.0,0.0,178.81467401046348,OOS,1
2008-02-22,99332.46265069995,0.09247443278538232,1.0,0.0,0.0,0.0,-107.72055357023969,OOS,1
2008-02-25,99143.03064833608,0.09420512968754617,1.0,0.0,0.0,0.0,-190.70502966386792,OOS,1
2008-02-26,99044.24313436361,0.09510767647093603,1.0,0.0,0.0,0.0,-99.6414103204668,OOS,1
2008-02-27,99050.69799634238,0.09504870328007524,1.0,0.0,0.0,0.0,6.517150088169998,OOS,1
2008-02-28,99113.41166634389,0.09447573591954206,1.0,0.0,0.0,0.0,63.3147178870308,OOS,1
2008-02-29,99301.5868431993,0.09275652168127296,1.0,0.0,0.0,0.0,189.8584396316294,OOS,1
2008-03-03,99297.98781044617,0.09278940332090568,1.0,0.0,0.0,0.0,-3.624345660080408,OOS,1
2008-03-04,99318.89764464536,0.09259836598391027,1.0,0.0,0.0,0.0,21.05766155011679,OOS,1
2008-03-05,99248.44660414859,0.09324202384541447,1.0,0.0,0.0,0.0,-70.93417483231556,OOS,1
2008-03-06,99546.27759349153,0.0905209674019836,1.0,0.0,0.0,0.0,300.08629810686085,OOS,1
2008-03-07,99657.22626290303,0.08950731334114097,1.0,0.0,0.0,0.0,111.45436282868903,OOS,1
2008-03-10,99859.27837463174,0.08766131604669837,1.0,0.0,0.0,0.0,202.74707545610005,OOS,1
2008-03-11,99382.59139990798,0.09201644432577116,1.0,0.0,0.0,0.0,-477.3587216757469,OOS,1
2008-03-12,99502.9453269516,0.09091686154092822,1.0,0.0,0.0,0.0,121.10161885328097,OOS,1
2008-03-13,99435.05019226542,0.0915371680245584,1.0,0.0,0.0,0.0,-68.23429644526313,OOS,1
2008-03-14,99711.88026764724,0.08900798104500675,1.0,0.0,0.0,0.0,278.4029120984299,OOS,1
2008-03-17,99828.40510932657,0.08794338171647208,1.0,0.0,0.0,0.0,116.86154284379357,OOS,1
2008-03-18,99280.01626549322,0.09295359573184488,1.0,0.0,0.0,0.0,-549.3314685662721,OOS,1
2008-03-19,99443.90563562175,0.0914562625376669,1.0,0.0,0.0,0.0,165.077904187938,OOS,1
2008-03-20,99286.51269598477,0.09289424276092897,1.0,0.0,0.0,0.0,-158.27308735609225,OOS,1
2008-03-24,99183.2258693847,0.09383789636011182,1.0,0.0,0.0,0.0,-104.02906074093443,OOS,1
2008-03-25,99167.44013280129,0.09398211869352092,1.0,0.0,0.0,0.0,-15.915732166443819,OOS,1
2008-03-26,99227.64890878422,0.09343203665470799,1.0,0.0,0.0,0.0,60.7142585331455,OOS,1
2008-03-27,99305.629394587,0.09271958794739368,1.0,0.0,0.0,0.0,78.58745688357205,OOS,1
2008-03-28,99359.06288300996,0.09223140658557821,1.0,0.0,0.0,0.0,53.80710917267662,OOS,1
2008-03-31,99321.1629642752,0.09257766947214435,1.0,0.0,0.0,0.0,-38.14440035470046,OOS,1
2008-04-01,99080.49669986933,0.0947764550683738,1.0,0.0,0.0,0.0,-242.3111623173657,OOS,1
2008-04-02,99093.96180123577,0.09465343462340453,1.0,0.0,0.0,0.0,13.59006243906169,OOS,1
2008-04-03,99084.91848134331,0.09473605659607993,1.0,0.0,0.0,0.0,-9.12600498364502,OOS,1
2008-04-04,99079.38047738544,0.09478665314879785,1.0,0.0,0.0,0.0,-5.589149229523471,OOS,1
2008-04-07,99068.50667580459,0.0948859988479188,1.0,0.0,0.0,0.0,-10.974838082805638,OOS,1
2008-04-08,99104.07884659804,0.0945610028333741,1.0,0.0,0.0,0.0,35.90663873621614,OOS,1
2008-04-09,99160.21215884558,0.09404815522366351,1.0,0.0,0.0,0.0,56.64076887734737,OOS,1
2008-04-10,99127.04806929347,0.09435115042159566,0.0,0.0,0.0,0.0,-33.444956227990374,OOS,1
2008-04-11,99127.04806929347,0.09435115042159566,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-04-14,99127.04806929347,0.09435115042159566,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-04-15,99127.04806929347,0.09435115042159566,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-04-16,99127.04806929347,0.09435115042159566,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-04-17,99127.04806929347,0.09435115042159566,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-04-18,99127.04806929347,0.09435115042159566,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-04-21,99127.04806929347,0.09435115042159566,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-04-22,99127.04806929347,0.09435115042159566,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-04-23,99127.04806929347,0.09435115042159566,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-04-24,99127.04806929347,0.09435115042159566,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-04-25,99127.04806929347,0.09435115042159566,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-04-28,99127.04806929347,0.09435115042159566,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-04-29,99127.04806929347,0.09435115042159566,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-04-30,99127.04806929347,0.09435115042159566,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-05-01,99127.04806929347,0.09435115042159566,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-05-02,99127.04806929347,0.09435115042159566,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-05-05,99127.04806929347,0.09435115042159566,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-05-06,99127.04806929347,0.09435115042159566,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-05-07,99127.04806929347,0.09435115042159566,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-05-08,99127.04806929347,0.09435115042159566,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-05-09,99127.04806929347,0.09435115042159566,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-05-12,99127.04806929347,0.09435115042159566,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-05-13,99124.60718597988,0.09437345092592779,1.0,0.0,0.0,0.0,-2.462378695949896,OOS,1
2008-05-14,99153.15038517887,0.0941126733074943,1.0,0.0,0.0,0.0,28.795270931492034,OOS,1
2008-05-15,99228.854030308,0.09342102637100777,1.0,0.0,0.0,0.0,76.35021664469389,OOS,1
2008-05-16,99237.88506795457,0.09333851661192158,1.0,0.0,0.0,0.0,9.101221348206678,OOS,1
2008-05-19,99244.3787480755,0.09327918876906141,1.0,0.0,0.0,0.0,6.5435494886467716,OOS,1
2008-05-20,99177.26650270006,0.0938923425853074,1.0,0.0,0.0,0.0,-67.62322080307581,OOS,1
2008-05-21,99062.08777968946,0.0949446434458913,1.0,0.0,0.0,0.0,-116.13419795902247,OOS,1
2008-05-22,99080.58663792943,0.09477563337235588,1.0,0.0,0.0,0.0,18.67400400554775,OOS,1
2008-05-23,98986.99253213292,0.09563073191400392,1.0,0.0,0.0,0.0,-94.46260763323889,OOS,1
2008-05-26,98986.99253213292,0.09563073191400392,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-05-27,99034.90172391696,0.09519302187150253,1.0,0.0,0.0,0.0,48.39948215265011,OOS,1
2008-05-28,99062.81000392468,0.09493804502940963,1.0,0.0,0.0,0.0,28.18024708653999,OOS,1
2008-05-29,99100.51905845584,0.09459352592468488,1.0,0.0,0.0,0.0,38.06580343286292,OOS,1
2008-05-30,99111.28888735028,0.09449513014534537,1.0,0.0,0.0,0.0,10.867580711737546,OOS,1
2008-06-02,99036.56864485187,0.09517779247592949,1.0,0.0,0.0,0.0,-75.39024397446026,OOS,1
2008-06-03,98995.79965362795,0.09555026790740406,1.0,0.0,0.0,0.0,-41.16559345884174,OOS,1
2008-06-04,98993.51080736003,0.09557117936426454,1.0,0.0,0.0,0.0,-2.3120640228524447,OOS,1
2008-06-05,99130.06006427029,0.09432363210203679,1.0,0.0,0.0,0.0,137.93758378364274,OOS,1
2008-06-06,98907.40257392699,0.09635788515311594,0.0,0.0,0.0,0.0,-224.61147526689484,OOS,1
2008-06-09,98907.40257392699,0.09635788515311594,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-06-10,98907.40257392699,0.09635788515311594,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-06-11,98907.40257392699,0.09635788515311594,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-06-12,98907.40257392699,0.09635788515311594,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-06-13,98907.40257392699,0.09635788515311594,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-06-16,98907.40257392699,0.09635788515311594,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-06-17,98907.40257392699,0.09635788515311594,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-06-18,98905.02264687877,0.0963796287461642,1.0,0.0,0.0,0.0,-2.406217316691661,OOS,1
2008-06-19,98879.47036305003,0.09661308063345762,1.0,0.0,0.0,0.0,-25.835173123578414,OOS,1
2008-06-20,99006.24861660044,0.09545480363726153,1.0,0.0,0.0,0.0,128.2149399515542,OOS,1
2008-06-23,99005.89293939125,0.09545805319085555,1.0,0.0,0.0,0.0,-0.3592472335389729,OOS,1
2008-06-24,99024.75817599792,0.0952856957953452,1.0,0.0,0.0,0.0,19.054660330375395,OOS,1
2008-06-25,98985.71298566347,0.09564242216213105,1.0,0.0,0.0,0.0,-39.42972550869395,OOS,1
2008-06-26,99183.1535858279,0.09383855676028852,1.0,0.0,0.0,0.0,199.4637349260753,OOS,1
2008-06-27,99207.36599549396,0.0936173462896179,1.0,0.0,0.0,0.0,24.4118167155416,OOS,1
2008-06-30,99196.830906625,0.09371359742692324,1.0,0.0,0.0,0.0,-10.61926074064079,OOS,1
2008-07-01,99146.99154017855,0.09416894201515692,1.0,0.0,0.0,0.0,-50.24290190616121,OOS,1
2008-07-02,99384.53159816544,0.0919987182020335,1.0,0.0,0.0,0.0,239.5837274503987,OOS,1
2008-07-03,99370.55021255245,0.09212645554559956,1.0,0.0,0.0,0.0,-14.067969520170642,OOS,1
2008-07-04,99370.55021255245,0.09212645554559956,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-07-07,99477.85652200213,0.09114607897231888,1.0,0.0,0.0,0.0,107.98602726879159,OOS,1
2008-07-08,99261.3499495431,0.09312413573979784,1.0,0.0,0.0,0.0,-217.64298109011594,OOS,1
2008-07-09,99555.62853778484,0.0904355348978724,1.0,0.0,0.0,0.0,296.46845261659394,OOS,1
2008-07-10,99467.63478277001,0.0912394672710382,1.0,0.0,0.0,0.0,-88.38651948386844,OOS,1
2008-07-11,99608.34604949346,0.0899538948736666,1.0,0.0,0.0,0.0,141.46437384457977,OOS,1
2008-07-14,99719.21054714038,0.08894100982656185,1.0,0.0,0.0,0.0,111.30041010000147,OOS,1
2008-07-15,99922.02083605682,0.0870880856407085,1.0,0.0,0.0,0.0,203.3813623309455,OOS,1
2008-07-16,99459.48574497245,0.09131391886472803,1.0,0.0,0.0,0.0,-462.89605355686047,OOS,1
2008-07-17,99308.02784318003,0.09269767513700182,1.0,0.0,0.0,0.0,-152.28100231765575,OOS,1
2008-07-18,99304.3764684037,0.09273103498610422,1.0,0.0,0.0,0.0,-3.676817328496229,OOS,1
2008-07-21,99311.27225039186,0.0926680334426692,1.0,0.0,0.0,0.0,6.944086689220086,OOS,1
2008-07-22,99138.9032851036,0.09424283828309185,1.0,0.0,0.0,0.0,-173.56435113797806,OOS,1
2008-07-23,99086.18899574879,0.09472444886708865,1.0,0.0,0.0,0.0,-53.17215301767764,OOS,1
2008-07-24,99387.50366589469,0.09197156466753116,1.0,0.0,0.0,0.0,304.093510104464,OOS,1
2008-07-25,99334.61648604381,0.09245475482120052,1.0,0.0,0.0,0.0,-53.213108187788464,OOS,1
2008-07-28,99571.72334856426,0.09028848878734586,1.0,0.0,0.0,0.0,238.69510036692577,OOS,1
2008-07-29,99280.16554578452,0.09295223187075236,1.0,0.0,0.0,0.0,-292.8118475554742,OOS,1
2008-07-30,99066.55753284918,0.09490380669259496,1.0,0.0,0.0,0.0,-215.15678560873332,OOS,1
2008-07-31,99238.1380500823,0.09333620530559901,1.0,0.0,0.0,0.0,173.19721357657025,OOS,1
2008-08-01,99309.87803518603,0.09268077133229487,1.0,0.0,0.0,0.0,72.29074075084662,OOS,1
2008-08-04,99424.45884126026,0.09163393318644035,1.0,0.0,0.0,0.0,115.37704842776719,OOS,1
2008-08-05,99058.84696422191,0.09497425232517348,1.0,0.0,0.0,0.0,-367.72830478470354,OOS,1
2008-08-06,99036.94020654354,0.0951743977978354,1.0,0.0,0.0,0.0,-22.114892662011833,OOS,1
2008-08-07,99154.4816565828,0.09410051048777032,1.0,0.0,0.0,0.0,118.68445228024882,OOS,1
2008-08-08,99000.8735411727,0.09550391163525346,1.0,0.0,0.0,0.0,-154.91797530858275,OOS,1
2008-08-11,98955.10093309634,0.09592210132872213,1.0,0.0,0.0,0.0,-46.23454969547858,OOS,1
2008-08-12,99035.13820297847,0.09519086134121159,1.0,0.0,0.0,0.0,80.88240942348834,OOS,1
2008-08-13,99054.25443149617,0.09501621082248304,1.0,0.0,0.0,0.0,19.302470683213446,OOS,1
2008-08-14,99018.16386014606,0.095345943070749,1.0,0.0,0.0,0.0,-36.43515521593588,OOS,1
2008-08-15,98991.36662898045,0.095590769100069,1.0,0.0,0.0,0.0,-27.062944939520996,OOS,1
2008-08-18,99091.05875750115,0.09467995753788394,1.0,0.0,0.0,0.0,100.70790202779678,OOS,1
2008-08-19,99151.5763492022,0.09412705408347058,1.0,0.0,0.0,0.0,61.07270672035536,OOS,1
2008-08-20,99111.71254914346,0.09449125946803709,1.0,0.0,0.0,0.0,-40.20490800704657,OOS,1
2008-08-21,99095.55795195204,0.09463885180178218,1.0,0.0,0.0,0.0,-16.29938256128005,OOS,1
2008-08-22,99021.98517809513,0.09531103057943756,1.0,0.0,0.0,0.0,-74.24427025536362,OOS,1
2008-08-25,99150.93506060544,0.09413291305225069,1.0,0.0,0.0,0.0,130.2234875198538,OOS,1
2008-08-26,99127.21976901832,0.09434958173109877,1.0,0.0,0.0,0.0,-23.918374115805552,OOS,1
2008-08-27,99075.66385368284,0.09482060912797943,1.0,0.0,0.0,0.0,-52.00984699825773,OOS,1
2008-08-28,98979.00348978856,0.09570372175027286,1.0,0.0,0.0,0.0,-97.56216626216619,OOS,1
2008-08-29,99069.80694862871,0.09487411923876828,1.0,0.0,0.0,0.0,91.74012228717609,OOS,1
2008-09-01,99069.80694862871,0.09487411923876828,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-09-02,99096.48924624002,0.09463034327038784,1.0,0.0,0.0,0.0,26.932824876857442,OOS,1
2008-09-03,99109.69965542662,0.09450964975519363,1.0,0.0,0.0,0.0,13.330854894133548,OOS,1
2008-09-04,99303.51311626125,0.09273892278151241,1.0,0.0,0.0,0.0,195.55448307124746,OOS,1
2008-09-05,99275.72679821281,0.09299278534944645,1.0,0.0,0.0,0.0,-27.981203460453187,OOS,1
2008-09-08,99146.49690652224,0.09417346110868921,1.0,0.0,0.0,0.0,-130.17269765573934,OOS,1
2008-09-09,99366.29193989164,0.09216536016156025,1.0,0.0,0.0,0.0,221.68713996687518,OOS,1
2008-09-10,99328.13553839753,0.09251396633707187,1.0,0.0,0.0,0.0,-38.39974376541599,OOS,1
2008-09-11,99241.90875786569,0.09330175520108527,1.0,0.0,0.0,0.0,-86.81002624730816,OOS,1
2008-09-12,99228.46424781547,0.09342458751877536,1.0,0.0,0.0,0.0,-13.547210264780452,OOS,1
2008-09-15,99527.8464435269,0.0906893588762279,1.0,0.0,0.0,0.0,301.7099962000169,OOS,1
2008-09-16,99422.11203420696,0.09165537418715003,1.0,0.0,0.0,0.0,-106.23600640242702,OOS,1
2008-09-17,99711.848604432,0.08900827032785148,1.0,0.0,0.0,0.0,291.42065512083315,OOS,1
2008-09-18,99458.75418622377,0.09132060256359778,1.0,0.0,0.0,0.0,-253.82582085333172,OOS,1
2008-09-19,99212.86142960688,0.09356713866536967,1.0,0.0,0.0,0.0,-247.23088342376576,OOS,1
2008-09-22,99456.42171895503,0.0913419125525439,1.0,0.0,0.0,0.0,245.49265673677877,OOS,1
2008-09-23,99551.95734581279,0.09046907580170067,1.0,0.0,0.0,0.0,96.05777606570554,OOS,1
2008-09-24,99563.84347227855,0.09036048125592004,1.0,0.0,0.0,0.0,11.939621060852446,OOS,1
2008-09-25,99445.95576601564,0.09143753204716124,1.0,0.0,0.0,0.0,-118.40413362078638,OOS,1
2008-09-26,99425.24672592929,0.09162673488024638,1.0,0.0,0.0,0.0,-20.824416565579096,OOS,1
2008-09-29,99966.3811782238,0.08668279875248855,1.0,0.0,0.0,0.0,544.2626195197308,OOS,1
2008-09-30,99664.4537940552,0.0894412808565594,1.0,0.0,0.0,0.0,-302.02892273386016,OOS,1
2008-10-01,99691.23152193043,0.0891966330140495,1.0,0.0,0.0,0.0,26.86788203399848,OOS,1
2008-10-02,99927.52280830148,0.08703781828249658,1.0,0.0,0.0,0.0,237.02313911034832,OOS,1
2008-10-03,100003.36299510281,0.08634492386804349,1.0,0.0,0.0,0.0,75.89519350621465,OOS,1
2008-10-06,100216.56081251396,0.08439709669239658,1.0,0.0,0.0,0.0,213.190647820094,OOS,1
2008-10-07,100521.35871761714,0.08161238881006715,1.0,0.0,0.0,0.0,304.1392586534686,OOS,1
2008-10-08,100577.91587343343,0.08109566886230228,1.0,0.0,0.0,0.0,56.26381948854453,OOS,1
2008-10-09,100953.51752462564,0.07766408071429061,1.0,0.0,0.0,0.0,373.4434621461502,OOS,1
2008-10-10,101006.89054513394,0.07717645180206803,1.0,0.0,0.0,0.0,52.86890622238083,OOS,1
2008-10-13,100487.75116756136,0.08191943557114782,1.0,0.0,0.0,0.0,-513.9643194348287,OOS,1
2008-10-14,100514.51177864477,0.08167494411181618,1.0,0.0,0.0,0.0,26.630719438403005,OOS,1
2008-10-15,100966.26777615897,0.07754759131146963,1.0,0.0,0.0,0.0,449.44355747265075,OOS,1
2008-10-16,100773.79137372591,0.0793061025940072,1.0,0.0,0.0,0.0,-190.63436400342803,OOS,1
2008-10-17,100803.1753844949,0.07903764311632423,1.0,0.0,0.0,0.0,29.158385695771116,OOS,1
2008-10-20,100579.11266031124,0.08108473472595723,1.0,0.0,0.0,0.0,-222.27744644850443,OOS,1
2008-10-21,100731.07451930823,0.07969637417794398,1.0,0.0,0.0,0.0,151.08689565617172,OOS,1
2008-10-22,101022.39123737848,0.07703483370314987,1.0,0.0,0.0,0.0,289.20243277500424,OOS,1
2008-10-23,100965.91075994766,0.07755085309851321,1.0,0.0,0.0,0.0,-55.90887004259804,OOS,1
2008-10-24,101122.22972290596,0.07612268498771144,1.0,0.0,0.0,0.0,154.82350605440232,OOS,1
2008-10-27,101260.92704792207,0.07485551245219282,1.0,0.0,0.0,0.0,137.15809609436968,OOS,1
2008-10-28,100805.4190007508,0.07901714489186755,1.0,0.0,0.0,0.0,-449.83594408108394,OOS,1
2008-10-29,100857.47631543435,0.07854153658844724,1.0,0.0,0.0,0.0,51.64138515528771,OOS,1
2008-10-30,100737.63628939791,0.07963642424854867,1.0,0.0,0.0,0.0,-118.82116270849896,OOS,1
2008-10-31,100664.34695408888,0.08030601346261054,1.0,0.0,0.0,0.0,-72.7526851022009,OOS,1
2008-11-03,100676.60417920719,0.08019402846917398,1.0,0.0,0.0,0.0,12.176332027358239,OOS,1
2008-11-04,100479.26278836929,0.08199698747045095,1.0,0.0,0.0,0.0,-196.01514418048362,OOS,1
2008-11-05,100744.80687232422,0.07957091205682601,1.0,0.0,0.0,0.0,264.2775002382636,OOS,1
2008-11-06,100984.2082222036,0.07738368302772977,1.0,0.0,0.0,0.0,237.6314544756397,OOS,1
2008-11-07,100853.99355721875,0.07857335591559106,1.0,0.0,0.0,0.0,-128.94557206243329,OOS,1
2008-11-10,100912.81808898383,0.07803592066902963,1.0,0.0,0.0,0.0,58.32642782925834,OOS,1
2008-11-11,101013.92967481619,0.07711214059919326,1.0,0.0,0.0,0.0,100.19696976770743,OOS,1
2008-11-12,101246.51304004547,0.07498720233810709,1.0,0.0,0.0,0.0,230.24880427680029,OOS,1
2008-11-13,100953.0802910331,0.0776680753868628,1.0,0.0,0.0,0.0,-289.8201036279746,OOS,1
2008-11-14,101142.65396374767,0.07593608414987682,1.0,0.0,0.0,0.0,187.78394098333263,OOS,1
2008-11-17,101254.89060737926,0.07491066284292497,1.0,0.0,0.0,0.0,110.96865588660077,OOS,1
2008-11-18,101213.25880079133,0.07529102116566927,1.0,0.0,0.0,0.0,-41.1158476772977,OOS,1
2008-11-19,101474.69674118237,0.07290246047953058,1.0,0.0,0.0,0.0,258.30404384626917,OOS,1
2008-11-20,101743.40413978879,0.07044748425295116,1.0,0.0,0.0,0.0,264.8023667336297,OOS,1
2008-11-21,101507.82776593603,0.07259976736964868,1.0,0.0,0.0,0.0,-231.53970111822187,OOS,1
2008-11-24,101250.91443980543,0.0749469900781156,1.0,0.0,0.0,0.0,-253.09705840914077,OOS,1
2008-11-25,101223.15800021468,0.0752005796691845,1.0,0.0,0.0,0.0,-27.413519911717586,OOS,1
2008-11-26,101072.4465355051,0.07657751631050452,1.0,0.0,0.0,0.0,-148.89030108036772,OOS,1
2008-11-27,101072.4465355051,0.07657751631050452,0.0,0.0,0.0,0.0,0.0,OOS,1
2008-11-28,101029.79162422552,0.07696722196684795,1.0,0.0,0.0,0.0,-42.20231402493057,OOS,1
2008-12-01,101428.75354422312,0.07332220871457353,1.0,0.0,0.0,0.0,394.89532105688727,OOS,1
2008-12-02,101266.87430169758,0.07480117689348463,1.0,0.0,0.0,0.0,-159.59896663322314,OOS,1
2008-12-03,101157.80383577729,0.0757976712298704,1.0,0.0,0.0,0.0,-107.70596670671151,OOS,1
2008-12-04,101284.86657164757,0.07463679513392574,1.0,0.0,0.0,0.0,125.60843657358767,OOS,1
2008-12-05,101131.45843355547,0.07603836923993516,1.0,0.0,0.0,0.0,-151.46205280684444,OOS,1
2008-12-08,100963.97226999125,0.0775685636147964,1.0,0.0,0.0,0.0,-165.6123289018485,OOS,1
2008-12-09,101068.88131137253,0.07661008906634707,1.0,0.0,0.0,0.0,103.90740283151567,OOS,1
2008-12-10,101016.20713334148,0.0770913331835225,1.0,0.0,0.0,0.0,-52.11710800357427,OOS,1
2008-12-11,101144.09688594006,0.07592290126136128,1.0,0.0,0.0,0.0,126.60320183056628,OOS,1
2008-12-12,101113.52196805541,0.07620224115645052,1.0,0.0,0.0,0.0,-30.22906805834058,OOS,1
2008-12-15,101169.11171556464,0.07569435968655255,1.0,0.0,0.0,0.0,54.97756029783085,OOS,1
2008-12-16,100947.02373003814,0.07772340960294526,1.0,0.0,0.0,0.0,-219.52153355945802,OOS,1
2008-12-17,100990.73104165916,0.0773240889608126,1.0,0.0,0.0,0.0,43.297276141485156,OOS,1
2008-12-18,101086.1868741084,0.07645198123111635,1.0,0.0,0.0,0.0,94.51939941879095,OOS,1
2008-12-19,101073.23236540888,0.07657033677714627,1.0,0.0,0.0,0.0,-12.815310479208364,OOS,1
2008-12-22,101154.20918381841,0.07583051284550002,1.0,0.0,0.0,0.0,80.1169770813015,OOS,1
2008-12-23,101196.38318983566,0.07544520085673857,1.0,0.0,0.0,0.0,41.69278407447629,OOS,1
2008-12-24,101171.54706298055,0.07567210975952957,1.0,0.0,0.0,0.0,-24.54250445741435,OOS,1
2008-12-26,101148.39791451457,0.07588360601696152,1.0,0.0,0.0,0.0,-22.88108577755965,OOS,1
2008-12-29,101165.22861613473,0.07572983662851733,1.0,0.0,0.0,0.0,16.639612655433567,OOS,1
2008-12-30,101059.58124973708,0.07669505669410565,1.0,0.0,0.0,0.0,-104.430512185677,OOS,1
2008-12-31,100368.51221704882,0.08300883165889508,0.0,0.0,0.0,0.0,-683.823368494385,OOS,1
2009-01-02,100368.51221704882,0.08300883165889508,0.0,0.0,0.0,0.0,0.0,OOS,1
2009-01-05,100368.51221704882,0.08300883165889508,0.0,0.0,0.0,0.0,0.0,OOS,1
2009-01-06,100368.51221704882,0.08300883165889508,0.0,0.0,0.0,0.0,0.0,OOS,1
2009-01-07,100368.51221704882,0.08300883165889508,0.0,0.0,0.0,0.0,0.0,OOS,1
2009-01-08,100368.51221704882,0.08300883165889508,0.0,0.0,0.0,0.0,0.0,OOS,1
2009-01-09,100368.51221704882,0.08300883165889508,0.0,0.0,0.0,0.0,0.0,OOS,1
2009-01-12,100368.51221704882,0.08300883165889508,0.0,0.0,0.0,0.0,0.0,OOS,1
2009-01-13,100368.51221704882,0.08300883165889508,0.0,0.0,0.0,0.0,0.0,OOS,1
2009-01-14,100368.51221704882,0.08300883165889508,0.0,0.0,0.0,0.0,0.0,OOS,1
2009-01-15,100368.51221704882,0.08300883165889508,0.0,0.0,0.0,0.0,0.0,OOS,1
2009-01-16,100368.51221704882,0.08300883165889508,0.0,0.0,0.0,0.0,0.0,OOS,1
2009-01-19,100368.51221704882,0.08300883165889508,0.0,0.0,0.0,0.0,0.0,OOS,1
2009-01-20,100368.51221704882,0.08300883165889508,0.0,0.0,0.0,0.0,0.0,OOS,1
2009-01-21,100366.6651955494,0.08302570649708177,1.0,0.0,0.0,0.0,-1.840239990230641,OOS,1
2009-01-22,100430.6010654187,0.08244157282093875,1.0,0.0,0.0,0.0,63.70229572211228,OOS,1
2009-01-23,100408.28280740356,0.08264547786088174,1.0,0.0,0.0,0.0,-22.222567403129556,OOS,1
2009-01-26,100385.1068783976,0.08285721879184839,1.0,0.0,0.0,0.0,-23.08169043228059,OOS,1
2009-01-27,100339.24595400864,0.08327621536465485,1.0,0.0,0.0,0.0,-45.68498835638701,OOS,1
2009-01-28,100196.7813675415,0.0845778065181556,1.0,0.0,0.0,0.0,-141.98291517206195,OOS,1
2009-01-29,100342.3142553934,0.08324818261604193,1.0,0.0,0.0,0.0,145.2470686838514,OOS,1
2009-01-30,100438.99488507242,0.0823648848406042,1.0,0.0,0.0,0.0,96.35080713101817,OOS,1
2009-02-02,100441.20146778382,0.08234472496362813,1.0,0.0,0.0,0.0,2.1969382647757385,OOS,1
2009-02-03,100375.6576982156,0.08294354880296001,1.0,0.0,0.0,0.0,-65.25585975716285,OOS,1
2009-02-04,100407.17150979917,0.08265563094640745,1.0,0.0,0.0,0.0,31.395870578820873,OOS,1
2009-02-05,100338.84646425305,0.0832798652003417,1.0,0.0,0.0,0.0,-68.0479735846895,OOS,1
2009-02-06,100224.64275504173,0.08432325809742984,1.0,0.0,0.0,0.0,-113.81804080436986,OOS,1
2009-02-09,100218.15944455679,0.08438249120077052,1.0,0.0,0.0,0.0,-6.468778841928202,OOS,1
